iso3,month,year,funding_usd,need_score,inform_risk_score,displaced_monthly,max_severity,lack_coping_capacity,optimal_alloc_usd,shock_flag,allocation_delta_usd,over_under
TTO,2023-01-01,2023,0.0,0.167822,3.1,3644.0,0.0,3.5,621116.38,0,621116.38,under_allocated
TTO,2023-02-01,2023,0.0,0.167822,3.1,3644.0,0.0,3.5,621116.38,0,621116.38,under_allocated
TTO,2023-03-01,2023,598777.0,0.167822,3.1,3644.0,0.0,3.5,621116.38,0,22339.38,under_allocated
TTO,2023-04-01,2023,404489.0,0.167822,3.1,3644.0,0.0,3.5,621116.38,0,216627.38,under_allocated
TTO,2023-05-01,2023,356291.0,0.167822,3.1,3644.0,0.0,3.5,621116.38,0,264825.38,under_allocated
TTO,2023-06-01,2023,7600248.0,0.167822,3.1,3644.0,0.0,3.5,621116.38,0,-6979131.62,over_allocated
TTO,2023-07-01,2023,822245.0,0.167822,3.1,3644.0,0.0,3.5,621116.38,0,-201128.62,over_allocated
TTO,2023-08-01,2023,0.0,0.167822,3.1,3644.0,0.0,3.5,621116.38,0,621116.38,under_allocated
TTO,2023-09-01,2023,1330999.0,0.167822,3.1,3644.0,0.0,3.5,621116.38,0,-709882.62,over_allocated
TTO,2023-10-01,2023,0.0,0.167822,3.1,3644.0,0.0,3.5,621116.38,0,621116.38,under_allocated
TTO,2023-11-01,2023,171830.0,0.167822,3.1,3644.0,0.0,3.5,621116.38,0,449286.38,under_allocated
TTO,2023-12-01,2023,0.0,0.167822,3.1,3644.0,0.0,3.5,621116.38,0,621116.38,under_allocated
BHS,2024-01-01,2024,0.0,0.064162,2.3,2.5,0.0,3.3,495735.47,0,495735.47,under_allocated
BHS,2024-02-01,2024,0.0,0.064162,2.3,2.5,0.0,3.3,495735.47,0,495735.47,under_allocated
BHS,2024-03-01,2024,0.0,0.064162,2.3,2.5,0.0,3.3,495735.47,0,495735.47,under_allocated
BHS,2024-04-01,2024,0.0,0.064162,2.3,2.5,0.0,3.3,495735.47,0,495735.47,under_allocated
BHS,2024-05-01,2024,0.0,0.064162,2.3,2.5,0.0,3.3,495735.47,0,495735.47,under_allocated
BHS,2024-06-01,2024,4627282.0,0.064162,2.3,2.5,0.0,3.3,495735.47,0,-4131546.53,over_allocated
BHS,2024-07-01,2024,0.0,0.064162,2.3,2.5,0.0,3.3,495735.47,0,495735.47,under_allocated
BHS,2024-08-01,2024,0.0,0.070946,2.3,2.5,0.0,3.3,495735.47,0,495735.47,under_allocated
BHS,2024-09-01,2024,0.0,0.064162,2.3,2.5,0.0,3.3,495735.47,0,495735.47,under_allocated
BHS,2024-10-01,2024,0.0,0.083165,2.3,2.5,0.0,3.3,495735.47,0,495735.47,under_allocated
BHS,2024-11-01,2024,515693.0,0.064162,2.3,2.5,0.0,3.3,495735.47,0,-19957.53,over_allocated
BHS,2024-12-01,2024,0.0,0.064162,2.3,2.5,0.0,3.3,495735.47,0,495735.47,under_allocated
BLZ,2024-01-01,2024,0.0,0.211859,3.7,190.58,0.0,4.8,495735.47,0,495735.47,under_allocated
BLZ,2024-02-01,2024,957396.0,0.211859,3.7,190.58,0.0,4.8,495735.47,0,-461660.53,over_allocated
BLZ,2024-03-01,2024,1327471.0,0.211859,3.7,190.58,0.0,4.8,495735.47,0,-831735.53,over_allocated
BLZ,2024-04-01,2024,0.0,0.211859,3.7,190.58,0.0,4.8,495735.47,0,495735.47,under_allocated
BLZ,2024-05-01,2024,899999.0,0.211859,3.7,190.58,0.0,4.8,495735.47,0,-404263.53,over_allocated
BLZ,2024-06-01,2024,4677283.0,0.211859,3.7,190.58,0.0,4.8,495735.47,0,-4181547.53,over_allocated
BLZ,2024-07-01,2024,0.0,0.211859,3.7,190.58,0.0,4.8,495735.47,0,495735.47,under_allocated
BLZ,2024-08-01,2024,1100000.0,0.211859,3.7,190.58,0.0,4.8,495735.47,0,-604264.53,over_allocated
BLZ,2024-09-01,2024,399915.0,0.211859,3.7,190.58,0.0,4.8,495735.47,0,95820.47,under_allocated
BLZ,2024-10-01,2024,1129908.0,0.225433,3.7,190.58,0.0,4.8,495735.47,0,-634172.53,over_allocated
BLZ,2024-11-01,2024,1750000.0,0.245411,3.7,190.58,0.1661,4.8,495735.47,0,-1254264.53,over_allocated
BLZ,2024-12-01,2024,0.0,0.211859,3.7,190.58,0.0,4.8,495735.47,0,495735.47,under_allocated
BRB,2024-01-01,2024,0.0,0.014722,2.1,1.08,0.0,2.5,495735.47,0,495735.47,under_allocated
BRB,2024-02-01,2024,0.0,0.014722,2.1,1.08,0.0,2.5,495735.47,0,495735.47,under_allocated
BRB,2024-03-01,2024,0.0,0.014722,2.1,1.08,0.0,2.5,495735.47,0,495735.47,under_allocated
BRB,2024-04-01,2024,0.0,0.014722,2.1,1.08,0.0,2.5,495735.47,0,495735.47,under_allocated
BRB,2024-05-01,2024,0.0,0.014722,2.1,1.08,0.0,2.5,495735.47,0,495735.47,under_allocated
BRB,2024-06-01,2024,5113550.0,0.014722,2.1,1.08,0.0,2.5,495735.47,0,-4617814.53,over_allocated
BRB,2024-07-01,2024,0.0,0.051655,2.1,1.08,0.2551,2.5,495735.47,0,495735.47,under_allocated
BRB,2024-08-01,2024,0.0,0.014722,2.1,1.08,0.0,2.5,495735.47,0,495735.47,under_allocated
BRB,2024-09-01,2024,30816.0,0.014722,2.1,1.08,0.0,2.5,495735.47,0,464919.47,under_allocated
BRB,2024-10-01,2024,149394.0,0.014722,2.1,1.08,0.0,2.5,495735.47,0,346341.47,under_allocated
BRB,2024-11-01,2024,150000.0,0.014722,2.1,1.08,0.0,2.5,495735.47,0,345735.47,under_allocated
BRB,2024-12-01,2024,0.0,0.014722,2.1,1.08,0.0,2.5,495735.47,0,495735.47,under_allocated
CRI,2024-01-01,2024,0.0,0.356122,3.2,20597.0,0.0,2.2,495735.47,0,495735.47,under_allocated
CRI,2024-02-01,2024,957396.0,0.356122,3.2,20597.0,0.0,2.2,495735.47,0,-461660.53,over_allocated
CRI,2024-03-01,2024,1728704.0,0.356122,3.2,20597.0,0.0,2.2,495735.47,0,-1232968.53,over_allocated
CRI,2024-04-01,2024,0.0,0.356122,3.2,20597.0,0.0,2.2,495735.47,0,495735.47,under_allocated
CRI,2024-05-01,2024,0.0,0.356122,3.2,20597.0,0.0,2.2,495735.47,0,495735.47,under_allocated
CRI,2024-06-01,2024,4030723.0,0.356122,3.2,20597.0,0.0,2.2,495735.47,0,-3534987.53,over_allocated
CRI,2024-07-01,2024,0.0,0.356122,3.2,20597.0,0.0,2.2,495735.47,0,495735.47,under_allocated
CRI,2024-08-01,2024,3087272.0,0.356122,3.2,20597.0,0.0,2.2,495735.47,0,-2591536.53,over_allocated
CRI,2024-09-01,2024,4450251.0,0.356122,3.2,20597.0,0.0,2.2,495735.47,0,-3954515.53,over_allocated
CRI,2024-10-01,2024,1129908.0,0.356122,3.2,20597.0,0.0,2.2,495735.47,0,-634172.53,over_allocated
CRI,2024-11-01,2024,15002500.0,0.442035,3.2,20597.0,0.5934,2.2,1487206.42,1,-13515293.58,over_allocated
CRI,2024-12-01,2024,200000.0,0.356122,3.2,20597.0,0.0,2.2,495735.47,0,295735.47,under_allocated
CUB,2024-01-01,2024,0.0,0.149667,3.3,14.25,0.0,4.0,495735.47,0,495735.47,under_allocated
CUB,2024-02-01,2024,97596.0,0.149667,3.3,14.25,0.0,4.0,495735.47,0,398139.47,under_allocated
CUB,2024-03-01,2024,251233.0,0.208709,3.3,14.25,0.4078,4.0,495735.47,0,244502.47,under_allocated
CUB,2024-04-01,2024,121930.0,0.149667,3.3,14.25,0.0,4.0,495735.47,0,373805.47,under_allocated
CUB,2024-05-01,2024,0.0,0.149667,3.3,14.25,0.0,4.0,495735.47,0,495735.47,under_allocated
CUB,2024-06-01,2024,1921085.0,0.149667,3.3,14.25,0.0,4.0,495735.47,0,-1425349.53,over_allocated
CUB,2024-07-01,2024,0.0,0.149667,3.3,14.25,0.0,4.0,495735.47,0,495735.47,under_allocated
CUB,2024-08-01,2024,0.0,0.159171,3.3,14.25,0.0,4.0,495735.47,0,495735.47,under_allocated
CUB,2024-09-01,2024,0.0,0.149667,3.3,14.25,0.0,4.0,495735.47,0,495735.47,under_allocated
CUB,2024-10-01,2024,43457.0,0.251975,3.3,14.25,0.566,4.0,1487206.42,1,1443749.42,under_allocated
CUB,2024-11-01,2024,8199457.0,0.248581,3.3,14.25,0.4957,4.0,495735.47,0,-7703721.53,over_allocated
CUB,2024-12-01,2024,1300000.0,0.149667,3.3,14.25,0.0,4.0,495735.47,0,-804264.53,over_allocated
DOM,2024-01-01,2024,0.0,0.395104,4.5,11652.0,0.0,4.3,495735.47,0,495735.47,under_allocated
DOM,2024-02-01,2024,0.0,0.395104,4.5,11652.0,0.0,4.3,495735.47,0,495735.47,under_allocated
DOM,2024-03-01,2024,251233.0,0.395104,4.5,11652.0,0.0,4.3,495735.47,0,244502.47,under_allocated
DOM,2024-04-01,2024,100000.0,0.395104,4.5,11652.0,0.0,4.3,495735.47,0,395735.47,under_allocated
DOM,2024-05-01,2024,498122.0,0.395104,4.5,11652.0,0.0,4.3,495735.47,0,-2386.53,over_allocated
DOM,2024-06-01,2024,3693132.0,0.395104,4.5,11652.0,0.0,4.3,495735.47,0,-3197396.53,over_allocated
DOM,2024-07-01,2024,0.0,0.395104,4.5,11652.0,0.0,4.3,495735.47,0,495735.47,under_allocated
DOM,2024-08-01,2024,3252490.0,0.395104,4.5,11652.0,0.0,4.3,495735.47,0,-2756754.53,over_allocated
DOM,2024-09-01,2024,755570.0,0.395104,4.5,11652.0,0.0,4.3,495735.47,0,-259834.53,over_allocated
DOM,2024-10-01,2024,0.0,0.395104,4.5,11652.0,0.0,4.3,495735.47,0,495735.47,under_allocated
DOM,2024-11-01,2024,4490000.0,0.450628,4.5,11652.0,0.3835,4.3,495735.47,0,-3994264.53,over_allocated
DOM,2024-12-01,2024,0.0,0.395104,4.5,11652.0,0.0,4.3,495735.47,0,495735.47,under_allocated
GTM,2024-01-01,2024,0.0,0.295992,5.1,389.67,0.0,5.0,495735.47,0,495735.47,under_allocated
GTM,2024-02-01,2024,1992221.0,0.295992,5.1,389.67,0.0,5.0,495735.47,0,-1496485.53,over_allocated
GTM,2024-03-01,2024,4217078.0,0.295992,5.1,389.67,0.0,5.0,495735.47,0,-3721342.53,over_allocated
GTM,2024-04-01,2024,1459227.0,0.295992,5.1,389.67,0.0,5.0,495735.47,0,-963491.53,over_allocated
GTM,2024-05-01,2024,309222.0,0.295992,5.1,389.67,0.0,5.0,495735.47,0,186513.47,under_allocated
GTM,2024-06-01,2024,4540576.0,0.385987,5.1,389.67,0.6216,5.0,1487206.42,1,-3053369.58,over_allocated
GTM,2024-07-01,2024,1309911.0,0.295992,5.1,389.67,0.0,5.0,495735.47,0,-814175.53,over_allocated
GTM,2024-08-01,2024,2258926.0,0.295992,5.1,389.67,0.0,5.0,495735.47,0,-1763190.53,over_allocated
GTM,2024-09-01,2024,7757249.0,0.295992,5.1,389.67,0.0,5.0,495735.47,0,-7261513.53,over_allocated
GTM,2024-10-01,2024,8992187.0,0.309565,5.1,389.67,0.0,5.0,495735.47,0,-8496451.53,over_allocated
GTM,2024-11-01,2024,2079760.0,0.356603,5.1,389.67,0.353,5.0,495735.47,0,-1584024.53,over_allocated
GTM,2024-12-01,2024,0.0,0.295992,5.1,389.67,0.0,5.0,495735.47,0,495735.47,under_allocated
GUY,2024-01-01,2024,0.0,0.260574,3.9,2498.0,0.0,4.9,495735.47,0,495735.47,under_allocated
GUY,2024-02-01,2024,0.0,0.260574,3.9,2498.0,0.0,4.9,495735.47,0,495735.47,under_allocated
GUY,2024-03-01,2024,0.0,0.260574,3.9,2498.0,0.0,4.9,495735.47,0,495735.47,under_allocated
GUY,2024-04-01,2024,0.0,0.260574,3.9,2498.0,0.0,4.9,495735.47,0,495735.47,under_allocated
GUY,2024-05-01,2024,0.0,0.260574,3.9,2498.0,0.0,4.9,495735.47,0,495735.47,under_allocated
GUY,2024-06-01,2024,6367935.0,0.260574,3.9,2498.0,0.0,4.9,495735.47,0,-5872199.53,over_allocated
GUY,2024-07-01,2024,0.0,0.260574,3.9,2498.0,0.0,4.9,495735.47,0,495735.47,under_allocated
GUY,2024-08-01,2024,3691508.0,0.260574,3.9,2498.0,0.0,4.9,495735.47,0,-3195772.53,over_allocated
GUY,2024-09-01,2024,1036145.0,0.260574,3.9,2498.0,0.0,4.9,495735.47,0,-540409.53,over_allocated
GUY,2024-10-01,2024,0.0,0.260574,3.9,2498.0,0.0,4.9,495735.47,0,495735.47,under_allocated
GUY,2024-11-01,2024,0.0,0.260574,3.9,2498.0,0.0,4.9,495735.47,0,495735.47,under_allocated
GUY,2024-12-01,2024,340776.0,0.260574,3.9,2498.0,0.0,4.9,495735.47,0,154959.47,under_allocated
HND,2024-01-01,2024,4192.0,0.355256,5.5,28.42,0.0,5.9,495735.47,0,491543.47,under_allocated
HND,2024-02-01,2024,7480503.0,0.355256,5.5,28.42,0.0,5.9,495735.47,0,-6984767.53,over_allocated
HND,2024-03-01,2024,7054673.0,0.355256,5.5,28.42,0.0,5.9,495735.47,0,-6558937.53,over_allocated
HND,2024-04-01,2024,1459227.0,0.355256,5.5,28.42,0.0,5.9,495735.47,0,-963491.53,over_allocated
HND,2024-05-01,2024,6078232.0,0.355256,5.5,28.42,0.0,5.9,495735.47,0,-5582496.53,over_allocated
HND,2024-06-01,2024,53075665.0,0.396171,5.5,28.42,0.2826,5.9,495735.47,0,-52579929.53,over_allocated
HND,2024-07-01,2024,365497.0,0.355256,5.5,28.42,0.0,5.9,495735.47,0,130238.47,under_allocated
HND,2024-08-01,2024,1600000.0,0.355256,5.5,28.42,0.0,5.9,495735.47,0,-1104264.53,over_allocated
HND,2024-09-01,2024,1376284.0,0.355256,5.5,28.42,0.0,5.9,495735.47,0,-880548.53,over_allocated
HND,2024-10-01,2024,5039908.0,0.355256,5.5,28.42,0.0,5.9,495735.47,0,-4544172.53,over_allocated
HND,2024-11-01,2024,1379610.0,0.433099,5.5,28.42,0.4533,5.9,495735.47,0,-883874.53,over_allocated
HND,2024-12-01,2024,2605209.0,0.355256,5.5,28.42,0.0,5.9,495735.47,0,-2109473.53,over_allocated
HTI,2024-01-01,2024,19994477.0,0.495104,7.0,0.42,0.0,7.2,495735.47,0,-19498741.53,over_allocated
HTI,2024-02-01,2024,5384757.0,0.495104,7.0,0.42,0.0,7.2,495735.47,0,-4889021.53,over_allocated
HTI,2024-03-01,2024,1575813.0,0.495104,7.0,0.42,0.0,7.2,495735.47,0,-1080077.53,over_allocated
HTI,2024-04-01,2024,41684298.0,0.495104,7.0,0.42,0.0,7.2,495735.47,0,-41188562.53,over_allocated
HTI,2024-05-01,2024,29115301.0,0.495104,7.0,0.42,0.0,7.2,495735.47,0,-28619565.53,over_allocated
HTI,2024-06-01,2024,52628758.0,0.495104,7.0,0.42,0.0,7.2,495735.47,0,-52133022.53,over_allocated
HTI,2024-07-01,2024,14173617.0,0.495104,7.0,0.42,0.0,7.2,495735.47,0,-13677881.53,over_allocated
HTI,2024-08-01,2024,31786501.0,0.495104,7.0,0.42,0.0,7.2,495735.47,0,-31290765.53,over_allocated
HTI,2024-09-01,2024,663256.0,0.495104,7.0,0.42,0.0,7.2,21812360.86,0,21149104.86,under_allocated
HTI,2024-10-01,2024,3317629.0,0.495104,7.0,0.42,0.0,7.2,123933868.5,0,120616239.5,under_allocated
HTI,2024-11-01,2024,6729043.0,0.577644,7.0,0.42,0.5701,7.2,123933868.5,1,117204825.5,under_allocated
HTI,2024-12-01,2024,7308745.0,0.552756,7.0,0.42,0.3982,7.2,123933868.5,0,116625123.5,under_allocated
JAM,2024-01-01,2024,0.0,0.109444,2.9,0.0,0.0,3.6,495735.47,0,495735.47,under_allocated
JAM,2024-02-01,2024,0.0,0.109444,2.9,0.0,0.0,3.6,495735.47,0,495735.47,under_allocated
JAM,2024-03-01,2024,0.0,0.109444,2.9,0.0,0.0,3.6,495735.47,0,495735.47,under_allocated
JAM,2024-04-01,2024,0.0,0.109444,2.9,0.0,0.0,3.6,495735.47,0,495735.47,under_allocated
JAM,2024-05-01,2024,0.0,0.109444,2.9,0.0,0.0,3.6,495735.47,0,495735.47,under_allocated
JAM,2024-06-01,2024,5113550.0,0.109444,2.9,0.0,0.0,3.6,495735.47,0,-4617814.53,over_allocated
JAM,2024-07-01,2024,2498399.0,0.210014,2.9,0.0,0.479,3.6,495735.47,0,-2002663.53,over_allocated
JAM,2024-08-01,2024,0.0,0.109444,2.9,0.0,0.0,3.6,495735.47,0,495735.47,under_allocated
JAM,2024-09-01,2024,0.0,0.109444,2.9,0.0,0.0,3.6,495735.47,0,495735.47,under_allocated
JAM,2024-10-01,2024,0.0,0.109444,2.9,0.0,0.0,3.6,495735.47,0,495735.47,under_allocated
JAM,2024-11-01,2024,0.0,0.119564,2.9,0.0,0.0699,3.6,495735.47,0,495735.47,under_allocated
JAM,2024-12-01,2024,0.0,0.109444,2.9,0.0,0.0,3.6,495735.47,0,495735.47,under_allocated
NIC,2024-01-01,2024,0.0,0.348739,4.9,0.0,0.0,6.4,495735.47,0,495735.47,under_allocated
NIC,2024-02-01,2024,0.0,0.348739,4.9,0.0,0.0,6.4,495735.47,0,495735.47,under_allocated
NIC,2024-03-01,2024,1663364.0,0.348739,4.9,0.0,0.0,6.4,495735.47,0,-1167628.53,over_allocated
NIC,2024-04-01,2024,1459227.0,0.348739,4.9,0.0,0.0,6.4,495735.47,0,-963491.53,over_allocated
NIC,2024-05-01,2024,1530000.0,0.348739,4.9,0.0,0.0,6.4,495735.47,0,-1034264.53,over_allocated
NIC,2024-06-01,2024,462205.0,0.348739,4.9,0.0,0.0,6.4,495735.47,0,33530.47,under_allocated
NIC,2024-07-01,2024,0.0,0.348739,4.9,0.0,0.0,6.4,495735.47,0,495735.47,under_allocated
NIC,2024-08-01,2024,100000.0,0.348739,4.9,0.0,0.0,6.4,495735.47,0,395735.47,under_allocated
NIC,2024-09-01,2024,0.0,0.348739,4.9,0.0,0.0,6.4,495735.47,0,495735.47,under_allocated
NIC,2024-10-01,2024,1129908.0,0.348739,4.9,0.0,0.0,6.4,495735.47,0,-634172.53,over_allocated
NIC,2024-11-01,2024,0.0,0.35886,4.9,0.0,0.0699,6.4,495735.47,0,495735.47,under_allocated
NIC,2024-12-01,2024,0.0,0.348739,4.9,0.0,0.0,6.4,495735.47,0,495735.47,under_allocated
PAN,2024-01-01,2024,0.0,0.276915,4.1,42800.0,0.0,5.5,495735.47,0,495735.47,under_allocated
PAN,2024-02-01,2024,957396.0,0.276915,4.1,42800.0,0.0,5.5,495735.47,0,-461660.53,over_allocated
PAN,2024-03-01,2024,2271688.0,0.276915,4.1,42800.0,0.0,5.5,495735.47,0,-1775952.53,over_allocated
PAN,2024-04-01,2024,1702827.0,0.276915,4.1,42800.0,0.0,5.5,495735.47,0,-1207091.53,over_allocated
PAN,2024-05-01,2024,0.0,0.276915,4.1,42800.0,0.0,5.5,495735.47,0,495735.47,under_allocated
PAN,2024-06-01,2024,3513618.0,0.276915,4.1,42800.0,0.0,5.5,495735.47,0,-3017882.53,over_allocated
PAN,2024-07-01,2024,0.0,0.276915,4.1,42800.0,0.0,5.5,495735.47,0,495735.47,under_allocated
PAN,2024-08-01,2024,2462272.0,0.276915,4.1,42800.0,0.0,5.5,495735.47,0,-1966536.53,over_allocated
PAN,2024-09-01,2024,0.0,0.276915,4.1,42800.0,0.0,5.5,495735.47,0,495735.47,under_allocated
PAN,2024-10-01,2024,1129908.0,0.276915,4.1,42800.0,0.0,5.5,495735.47,0,-634172.53,over_allocated
PAN,2024-11-01,2024,11594448.0,0.335117,4.1,42800.0,0.402,5.5,495735.47,0,-11098712.53,over_allocated
PAN,2024-12-01,2024,0.0,0.276915,4.1,42800.0,0.0,5.5,495735.47,0,495735.47,under_allocated
PRI,2024-01-01,2024,0.0,0.213986,,0.0,0.0,,495735.47,0,495735.47,under_allocated
PRI,2024-02-01,2024,0.0,0.213986,,0.0,0.0,,495735.47,0,495735.47,under_allocated
PRI,2024-03-01,2024,0.0,0.213986,,0.0,0.0,,495735.47,0,495735.47,under_allocated
PRI,2024-04-01,2024,0.0,0.263986,,0.0,0.0,,495735.47,0,495735.47,under_allocated
PRI,2024-05-01,2024,0.0,0.213986,,0.0,0.0,,495735.47,0,495735.47,under_allocated
PRI,2024-06-01,2024,0.0,0.213986,,0.0,0.0,,495735.47,0,495735.47,under_allocated
PRI,2024-07-01,2024,0.0,0.213986,,0.0,0.0,,495735.47,0,495735.47,under_allocated
PRI,2024-08-01,2024,0.0,0.263986,,0.0,0.0,,495735.47,0,495735.47,under_allocated
PRI,2024-09-01,2024,0.0,0.213986,,0.0,0.0,,495735.47,0,495735.47,under_allocated
PRI,2024-10-01,2024,0.0,0.213986,,0.0,0.0,,495735.47,0,495735.47,under_allocated
PRI,2024-11-01,2024,0.0,0.213986,,0.0,0.0,,495735.47,0,495735.47,under_allocated
PRI,2024-12-01,2024,0.0,0.213986,,0.0,0.0,,495735.47,0,495735.47,under_allocated
SLV,2024-01-01,2024,0.0,0.176046,4.1,32.67,0.0,3.7,495735.47,0,495735.47,under_allocated
SLV,2024-02-01,2024,957396.0,0.176046,4.1,32.67,0.0,3.7,495735.47,0,-461660.53,over_allocated
SLV,2024-03-01,2024,3705265.0,0.176046,4.1,32.67,0.0,3.7,495735.47,0,-3209529.53,over_allocated
SLV,2024-04-01,2024,1459227.0,0.176046,4.1,32.67,0.0,3.7,495735.47,0,-963491.53,over_allocated
SLV,2024-05-01,2024,0.0,0.176046,4.1,32.67,0.0,3.7,495735.47,0,495735.47,under_allocated
SLV,2024-06-01,2024,2068627.0,0.246409,4.1,32.67,0.486,3.7,495735.47,0,-1572891.53,over_allocated
SLV,2024-07-01,2024,3600000.0,0.176046,4.1,32.67,0.0,3.7,495735.47,0,-3104264.53,over_allocated
SLV,2024-08-01,2024,70000.0,0.176046,4.1,32.67,0.0,3.7,495735.47,0,425735.47,under_allocated
SLV,2024-09-01,2024,1276347.0,0.176046,4.1,32.67,0.0,3.7,495735.47,0,-780611.53,over_allocated
SLV,2024-10-01,2024,1769341.0,0.176046,4.1,32.67,0.0,3.7,495735.47,0,-1273605.53,over_allocated
SLV,2024-11-01,2024,251678.0,0.205205,4.1,32.67,0.2014,3.7,495735.47,0,244057.47,under_allocated
SLV,2024-12-01,2024,470000.0,0.176046,4.1,32.67,0.0,3.7,495735.47,0,25735.47,under_allocated
SUR,2024-01-01,2024,0.0,0.197111,3.1,270.08,0.0,5.1,495735.47,0,495735.47,under_allocated
SUR,2024-02-01,2024,0.0,0.197111,3.1,270.08,0.0,5.1,495735.47,0,495735.47,under_allocated
SUR,2024-03-01,2024,0.0,0.197111,3.1,270.08,0.0,5.1,495735.47,0,495735.47,under_allocated
SUR,2024-04-01,2024,0.0,0.197111,3.1,270.08,0.0,5.1,495735.47,0,495735.47,under_allocated
SUR,2024-05-01,2024,0.0,0.197111,3.1,270.08,0.0,5.1,495735.47,0,495735.47,under_allocated
SUR,2024-06-01,2024,4627282.0,0.197111,3.1,270.08,0.0,5.1,495735.47,0,-4131546.53,over_allocated
SUR,2024-07-01,2024,0.0,0.197111,3.1,270.08,0.0,5.1,495735.47,0,495735.47,under_allocated
SUR,2024-08-01,2024,0.0,0.197111,3.1,270.08,0.0,5.1,495735.47,0,495735.47,under_allocated
SUR,2024-09-01,2024,0.0,0.197111,3.1,270.08,0.0,5.1,495735.47,0,495735.47,under_allocated
SUR,2024-10-01,2024,0.0,0.197111,3.1,270.08,0.0,5.1,495735.47,0,495735.47,under_allocated
SUR,2024-11-01,2024,65227.0,0.197111,3.1,270.08,0.0,5.1,495735.47,0,430508.47,under_allocated
SUR,2024-12-01,2024,0.0,0.197111,3.1,270.08,0.0,5.1,495735.47,0,495735.47,under_allocated
TTO,2024-01-01,2024,0.0,0.163972,3.0,3730.0,0.0,3.5,495735.47,0,495735.47,under_allocated
TTO,2024-02-01,2024,0.0,0.163972,3.0,3730.0,0.0,3.5,495735.47,0,495735.47,under_allocated
TTO,2024-03-01,2024,0.0,0.163972,3.0,3730.0,0.0,3.5,495735.47,0,495735.47,under_allocated
TTO,2024-04-01,2024,0.0,0.163972,3.0,3730.0,0.0,3.5,495735.47,0,495735.47,under_allocated
TTO,2024-05-01,2024,0.0,0.163972,3.0,3730.0,0.0,3.5,495735.47,0,495735.47,under_allocated
TTO,2024-06-01,2024,7146738.0,0.163972,3.0,3730.0,0.0,3.5,495735.47,0,-6651002.53,over_allocated
TTO,2024-07-01,2024,0.0,0.163972,3.0,3730.0,0.0,3.5,495735.47,0,495735.47,under_allocated
TTO,2024-08-01,2024,3054854.0,0.163972,3.0,3730.0,0.0,3.5,495735.47,0,-2559118.53,over_allocated
TTO,2024-09-01,2024,0.0,0.163972,3.0,3730.0,0.0,3.5,495735.47,0,495735.47,under_allocated
TTO,2024-10-01,2024,0.0,0.163972,3.0,3730.0,0.0,3.5,495735.47,0,495735.47,under_allocated
TTO,2024-11-01,2024,1000000.0,0.163972,3.0,3730.0,0.0,3.5,495735.47,0,-504264.53,over_allocated
TTO,2024-12-01,2024,0.0,0.163972,3.0,3730.0,0.0,3.5,495735.47,0,495735.47,under_allocated
