iso3,year,month,country_role,funding_usd,flow_count,has_cerf,has_echo,sector_mix
GTM,2021,1,tier1,4484235,4,0,0,Education | Food Security | Multi-sector | Unearmarked
GTM,2021,2,tier1,112500,1,0,0,Unearmarked
GTM,2021,3,tier1,4006410,1,0,0,Multi-sector
GTM,2021,4,tier1,52894,1,0,0,Food Security
GTM,2021,7,tier1,241219,1,0,0,Unearmarked
GTM,2021,8,tier1,1248514,1,0,0,Food Security
GTM,2021,10,tier1,157233,1,0,0,Food Security
GTM,2021,11,tier1,1082614,4,0,0,Food Security | Multi-sector | Nutrition | Unearmarked
GTM,2021,12,tier1,637839,3,0,1,Food Security | Other | Unearmarked
GTM,2022,2,tier1,17149629,7,0,0,Education | Food Security | Health | Other | Protection | Unearmarked
GTM,2022,3,tier1,938491,3,0,0,Agriculture | Food Security | Protection
GTM,2022,4,tier1,2654348,2,0,0,Protection
GTM,2022,6,tier1,14963208,19,0,1,Coordination and support services | Early Recovery | Multi-sector | Other | Protection | Protection - Gender-Based Violence | Unearmarked
GTM,2022,7,tier1,11500000,1,0,0,Protection
GTM,2022,9,tier1,6235837,4,0,0,Education | Food Security | Protection
GTM,2022,10,tier1,1478261,2,0,0,Food Security | Protection
GTM,2022,12,tier1,337649,2,0,0,Health | Protection
GTM,2023,1,tier1,1843658,1,0,0,Food Security
GTM,2023,3,tier1,5445113,8,0,0,Food Security | Multi-sector | Protection | Protection - Child Protection | Unearmarked | Water Sanitation Hygiene
GTM,2023,4,tier1,4760904,3,0,0,Emergency Shelter and NFI | Food Security | Protection - Child Protection
GTM,2023,5,tier1,10978997,4,0,1,Emergency Shelter and NFI | Protection | Unearmarked
GTM,2023,6,tier1,18865567,19,0,1,Agriculture | Coordination and support services | Education | Food Security | Health | Multi-sector | Nutrition | Other | Protection | Protection - Child Protection | Protection - Gender-Based Violence | Water Sanitation Hygiene
GTM,2023,7,tier1,3600665,5,0,0,Health | Nutrition | Protection - Child Protection | Water Sanitation Hygiene
GTM,2023,8,tier1,109409,1,0,0,Nutrition
GTM,2023,9,tier1,17563550,8,0,0,Emergency Shelter and NFI | Protection | Protection - Child Protection | Unearmarked
GTM,2023,11,tier1,3412970,7,0,0,Food Security | Protection | Protection - Gender-Based Violence
GTM,2023,12,tier1,1403784,1,0,0,Multi-sector
GTM,2024,2,tier1,1992221,1,0,0,Food Security
GTM,2024,3,tier1,4217078,7,0,0,Agriculture | Food Security | Protection | Protection - Child Protection | Unearmarked
GTM,2024,4,tier1,1459227,1,0,1,Protection - Child Protection
GTM,2024,5,tier1,309222,2,0,1,Camp Coordination / Management | Protection - Child Protection
GTM,2024,6,tier1,4540576,8,0,1,Coordination and support services | Education | Food Security | Protection | Protection - Gender-Based Violence
GTM,2024,7,tier1,1309911,3,0,0,Food Security | Protection | Unearmarked
GTM,2024,8,tier1,2258926,2,0,0,Food Security | Multi-sector
GTM,2024,9,tier1,7757249,13,0,0,Camp Coordination / Management | Education | Food Security | Nutrition | Protection | Protection - Gender-Based Violence
GTM,2024,10,tier1,8992187,2,0,0,Camp Coordination / Management | Unearmarked
GTM,2024,11,tier1,2079760,8,0,0,Camp Coordination / Management | Food Security | Protection | Protection - Gender-Based Violence | Unearmarked
GUY,2019,2,tier1,1568169,2,0,0,Multi-sector
GUY,2019,3,tier1,6939815,5,0,0,Multi-sector
GUY,2019,4,tier1,2158603,5,0,0,Multi-sector | Unearmarked
GUY,2019,5,tier1,3025142,2,0,0,Multi-sector | Unearmarked
GUY,2019,6,tier1,5234233,7,0,1,Health | Multi-sector | Unearmarked
GUY,2019,7,tier1,1412374,2,0,0,Multi-sector | Unearmarked
GUY,2019,9,tier1,1336248,1,0,0,Coordination and support services
GUY,2019,10,tier1,2849915,3,0,1,Multi-sector
GUY,2020,1,tier1,666473,1,0,0,Protection
GUY,2020,2,tier1,2237787,9,0,0,Multi-sector
GUY,2020,3,tier1,1142682,3,0,0,Multi-sector | Unearmarked
GUY,2020,4,tier1,8288088,9,0,0,Coordination and support services | Health | Multi-sector | Unearmarked | Water Sanitation Hygiene
GUY,2020,5,tier1,3224564,13,0,0,Multi-sector | Protection | Protection - Child Protection | Unearmarked | Water Sanitation Hygiene
GUY,2020,6,tier1,10917349,16,0,0,Coordination and support services | Education | Emergency Shelter and NFI | Food Security | Health | Multi-sector | Protection | Protection - Child Protection | Protection - Gender-Based Violence | Unearmarked
GUY,2020,7,tier1,7306077,5,0,1,Multi-sector | Protection | Unearmarked
GUY,2020,8,tier1,346286,1,0,0,Health
GUY,2020,9,tier1,615707,6,0,0,Health | Multi-sector | Protection | Protection - Gender-Based Violence | Water Sanitation Hygiene
GUY,2020,10,tier1,52500,1,0,0,Unearmarked
GUY,2020,11,tier1,1860347,5,0,0,Multi-sector | Unearmarked
GUY,2021,1,tier1,176699,7,0,0,Emergency Shelter and NFI | Unearmarked
GUY,2021,2,tier1,7728133,6,0,0,Unearmarked
GUY,2021,3,tier1,105888,8,0,0,Multi-sector | Protection - Child Protection | Unearmarked
GUY,2021,4,tier1,588658,7,0,0,Unearmarked
GUY,2021,6,tier1,6058894,19,0,1,Coordination and support services | Early Recovery | Emergency Shelter and NFI | Food Security | Health | Multi-sector | Protection | Protection - Child Protection | Protection - Gender-Based Violence | Protection - Human Trafficking & Smuggling | Unearmarked
GUY,2021,7,tier1,2082772,7,0,0,Unearmarked
GUY,2021,8,tier1,4,1,0,0,Unearmarked
GUY,2022,1,tier1,4616374,6,0,0,Coordination and support services | Early Recovery | Emergency Shelter and NFI | Multipurpose Cash | Unearmarked
GUY,2022,2,tier1,10492213,4,0,0,Coordination and support services | Health | Protection | Unearmarked
GUY,2022,3,tier1,2900159,3,0,0,Coordination and support services | Health | Unearmarked
GUY,2022,4,tier1,1537880,4,0,0,Protection | Unearmarked
GUY,2022,5,tier1,674385,7,0,0,Coordination and support services | Education | Food Security | Logistics | Unearmarked | Water Sanitation Hygiene
GUY,2022,6,tier1,3543626,9,0,0,Coordination and support services | Early Recovery | Emergency Shelter and NFI | Health | Multi-sector | Unearmarked
GUY,2022,7,tier1,571598,3,0,0,Protection | Protection - Gender-Based Violence | Unearmarked
GUY,2022,8,tier1,59302,1,0,0,Unearmarked
GUY,2022,9,tier1,2573173,5,0,0,Early Recovery | Protection | Protection - Gender-Based Violence | Water Sanitation Hygiene
GUY,2022,11,tier1,5021057,4,0,0,Early Recovery | Emergency Shelter and NFI | Protection | Protection - Gender-Based Violence
GUY,2022,12,tier1,5303,1,0,0,Multipurpose Cash
GUY,2023,3,tier1,459168,2,0,0,Protection | Protection - Human Trafficking & Smuggling
GUY,2023,4,tier1,542489,3,0,0,Health | Protection - Human Trafficking & Smuggling
GUY,2023,5,tier1,30905,2,0,0,Multipurpose Cash | Protection
GUY,2023,6,tier1,6428455,18,0,1,Coordination and support services | Early Recovery | Education | Emergency Shelter and NFI | Food Security | Health | Logistics | Multipurpose Cash | Protection | Protection - Child Protection | Water Sanitation Hygiene
GUY,2023,7,tier1,219000,10,0,0,Coordination and support services | Early Recovery | Education | Emergency Shelter and NFI | Food Security | Health | Logistics | Multipurpose Cash | Protection - Human Trafficking & Smuggling | Water Sanitation Hygiene
GUY,2023,9,tier1,2101718,10,0,0,Early Recovery | Education | Emergency Shelter and NFI | Food Security | Health | Protection | Water Sanitation Hygiene
GUY,2024,6,tier1,6367935,15,0,0,Coordination and support services | Early Recovery | Education | Emergency Shelter and NFI | Food Security | Health | Logistics | Multipurpose Cash | Other | Unearmarked | Water Sanitation Hygiene
GUY,2024,8,tier1,3691508,8,0,0,Early Recovery | Education | Health | Protection | Protection - Gender-Based Violence | Unearmarked
GUY,2024,9,tier1,1036145,3,0,0,Early Recovery | Protection | Protection - Gender-Based Violence
GUY,2024,12,tier1,340776,3,0,0,Early Recovery | Protection - Gender-Based Violence
HND,2019,1,tier1,622687,1,0,0,Food Security
HND,2019,4,tier1,2999924,3,1,0,Food Security | Water Sanitation Hygiene
HND,2019,8,tier1,33034,1,0,0,Unearmarked
HND,2019,11,tier1,462050,1,0,0,Coordination and support services
HND,2020,1,tier1,1137615,1,0,0,Food Security
HND,2020,3,tier1,3749999,4,1,0,Food Security | Health | Protection
HND,2020,4,tier1,1461540,4,1,0,Multi-sector | Protection | Protection - Child Protection | Water Sanitation Hygiene
HND,2020,5,tier1,77622,2,0,0,Multi-sector | Unearmarked
HND,2020,6,tier1,1455630,2,0,0,Food Security | Unearmarked
HND,2020,7,tier1,1400000,2,0,0,COVID-19
HND,2020,9,tier1,36299,1,0,0,Food Security
HND,2020,10,tier1,39347,1,0,0,Food Security
HND,2020,11,tier1,676452,5,0,0,Education | Multi-sector | Protection - Child Protection | Unearmarked
HND,2020,12,tier1,4181045,2,0,0,Food Security | Health
HND,2021,1,tier1,9306294,7,0,0,Camp Coordination / Management | Coordination and support services | Education | Food Security
HND,2021,2,tier1,1728045,4,0,1,Food Security | Unearmarked
