iso3,year,month,inform_risk_score,hazard_exposure,vulnerability,lack_coping_capacity,natural_hazard,socioeconomic_vulnerability,infrastructure_coping,inform_data_flag
BHS,2019,2019-01-01,2.2,1.9,1.7,3.1,3.5,2.0,2.4,inform_annual
BHS,2019,2019-02-01,2.2,1.9,1.7,3.1,3.5,2.0,2.4,inform_annual
BHS,2019,2019-03-01,2.2,1.9,1.7,3.1,3.5,2.0,2.4,inform_annual
BHS,2019,2019-04-01,2.2,1.9,1.7,3.1,3.5,2.0,2.4,inform_annual
BHS,2019,2019-05-01,2.2,1.9,1.7,3.1,3.5,2.0,2.4,inform_annual
BHS,2019,2019-06-01,2.2,1.9,1.7,3.1,3.5,2.0,2.4,inform_annual
BHS,2019,2019-07-01,2.2,1.9,1.7,3.1,3.5,2.0,2.4,inform_annual
BHS,2019,2019-08-01,2.2,1.9,1.7,3.1,3.5,2.0,2.4,inform_annual
BHS,2019,2019-09-01,2.2,1.9,1.7,3.1,3.5,2.0,2.4,inform_annual
BHS,2019,2019-10-01,2.2,1.9,1.7,3.1,3.5,2.0,2.4,inform_annual
BHS,2019,2019-11-01,2.2,1.9,1.7,3.1,3.5,2.0,2.4,inform_annual
BHS,2019,2019-12-01,2.2,1.9,1.7,3.1,3.5,2.0,2.4,inform_annual
BHS,2020,2020-01-01,2.3,1.9,2.1,3.1,3.5,2.3,2.2,inform_annual
BHS,2020,2020-02-01,2.3,1.9,2.1,3.1,3.5,2.3,2.2,inform_annual
BHS,2020,2020-03-01,2.3,1.9,2.1,3.1,3.5,2.3,2.2,inform_annual
BHS,2020,2020-04-01,2.3,1.9,2.1,3.1,3.5,2.3,2.2,inform_annual
BHS,2020,2020-05-01,2.3,1.9,2.1,3.1,3.5,2.3,2.2,inform_annual
BHS,2020,2020-06-01,2.3,1.9,2.1,3.1,3.5,2.3,2.2,inform_annual
BHS,2020,2020-07-01,2.3,1.9,2.1,3.1,3.5,2.3,2.2,inform_annual
BHS,2020,2020-08-01,2.3,1.9,2.1,3.1,3.5,2.3,2.2,inform_annual
BHS,2020,2020-09-01,2.3,1.9,2.1,3.1,3.5,2.3,2.2,inform_annual
BHS,2020,2020-10-01,2.3,1.9,2.1,3.1,3.5,2.3,2.2,inform_annual
BHS,2020,2020-11-01,2.3,1.9,2.1,3.1,3.5,2.3,2.2,inform_annual
BHS,2020,2020-12-01,2.3,1.9,2.1,3.1,3.5,2.3,2.2,inform_annual
BHS,2021,2021-01-01,2.3,1.9,2.0,3.2,3.5,2.4,2.2,inform_annual
BHS,2021,2021-02-01,2.3,1.9,2.0,3.2,3.5,2.4,2.2,inform_annual
BHS,2021,2021-03-01,2.3,1.9,2.0,3.2,3.5,2.4,2.2,inform_annual
BHS,2021,2021-04-01,2.3,1.9,2.0,3.2,3.5,2.4,2.2,inform_annual
BHS,2021,2021-05-01,2.3,1.9,2.0,3.2,3.5,2.4,2.2,inform_annual
BHS,2021,2021-06-01,2.3,1.9,2.0,3.2,3.5,2.4,2.2,inform_annual
BHS,2021,2021-07-01,2.3,1.9,2.0,3.2,3.5,2.4,2.2,inform_annual
BHS,2021,2021-08-01,2.3,1.9,2.0,3.2,3.5,2.4,2.2,inform_annual
BHS,2021,2021-09-01,2.3,1.9,2.0,3.2,3.5,2.4,2.2,inform_annual
BHS,2021,2021-10-01,2.3,1.9,2.0,3.2,3.5,2.4,2.2,inform_annual
BHS,2021,2021-11-01,2.3,1.9,2.0,3.2,3.5,2.4,2.2,inform_annual
BHS,2021,2021-12-01,2.3,1.9,2.0,3.2,3.5,2.4,2.2,inform_annual
BHS,2022,2022-01-01,2.2,1.9,1.9,3.1,3.5,2.4,2.3,inform_annual
BHS,2022,2022-02-01,2.2,1.9,1.9,3.1,3.5,2.4,2.3,inform_annual
BHS,2022,2022-03-01,2.2,1.9,1.9,3.1,3.5,2.4,2.3,inform_annual
BHS,2022,2022-04-01,2.2,1.9,1.9,3.1,3.5,2.4,2.3,inform_annual
BHS,2022,2022-05-01,2.2,1.9,1.9,3.1,3.5,2.4,2.3,inform_annual
BHS,2022,2022-06-01,2.2,1.9,1.9,3.1,3.5,2.4,2.3,inform_annual
BHS,2022,2022-07-01,2.2,1.9,1.9,3.1,3.5,2.4,2.3,inform_annual
BHS,2022,2022-08-01,2.2,1.9,1.9,3.1,3.5,2.4,2.3,inform_annual
BHS,2022,2022-09-01,2.2,1.9,1.9,3.1,3.5,2.4,2.3,inform_annual
BHS,2022,2022-10-01,2.2,1.9,1.9,3.1,3.5,2.4,2.3,inform_annual
BHS,2022,2022-11-01,2.2,1.9,1.9,3.1,3.5,2.4,2.3,inform_annual
BHS,2022,2022-12-01,2.2,1.9,1.9,3.1,3.5,2.4,2.3,inform_annual
BHS,2023,2023-01-01,2.3,2.0,2.0,3.1,3.5,2.0,2.3,inform_annual
BHS,2023,2023-02-01,2.3,2.0,2.0,3.1,3.5,2.0,2.3,inform_annual
BHS,2023,2023-03-01,2.3,2.0,2.0,3.1,3.5,2.0,2.3,inform_annual
BHS,2023,2023-04-01,2.3,2.0,2.0,3.1,3.5,2.0,2.3,inform_annual
BHS,2023,2023-05-01,2.3,2.0,2.0,3.1,3.5,2.0,2.3,inform_annual
BHS,2023,2023-06-01,2.3,2.0,2.0,3.1,3.5,2.0,2.3,inform_annual
BHS,2023,2023-07-01,2.3,2.0,2.0,3.1,3.5,2.0,2.3,inform_annual
BHS,2023,2023-08-01,2.3,2.0,2.0,3.1,3.5,2.0,2.3,inform_annual
BHS,2023,2023-09-01,2.3,2.0,2.0,3.1,3.5,2.0,2.3,inform_annual
BHS,2023,2023-10-01,2.3,2.0,2.0,3.1,3.5,2.0,2.3,inform_annual
BHS,2023,2023-11-01,2.3,2.0,2.0,3.1,3.5,2.0,2.3,inform_annual
BHS,2023,2023-12-01,2.3,2.0,2.0,3.1,3.5,2.0,2.3,inform_annual
BHS,2024,2024-01-01,2.3,2.0,1.9,3.3,3.5,1.9,2.3,inform_annual
BHS,2024,2024-02-01,2.3,2.0,1.9,3.3,3.5,1.9,2.3,inform_annual
BHS,2024,2024-03-01,2.3,2.0,1.9,3.3,3.5,1.9,2.3,inform_annual
BHS,2024,2024-04-01,2.3,2.0,1.9,3.3,3.5,1.9,2.3,inform_annual
BHS,2024,2024-05-01,2.3,2.0,1.9,3.3,3.5,1.9,2.3,inform_annual
BHS,2024,2024-06-01,2.3,2.0,1.9,3.3,3.5,1.9,2.3,inform_annual
BHS,2024,2024-07-01,2.3,2.0,1.9,3.3,3.5,1.9,2.3,inform_annual
BHS,2024,2024-08-01,2.3,2.0,1.9,3.3,3.5,1.9,2.3,inform_annual
BHS,2024,2024-09-01,2.3,2.0,1.9,3.3,3.5,1.9,2.3,inform_annual
BHS,2024,2024-10-01,2.3,2.0,1.9,3.3,3.5,1.9,2.3,inform_annual
BHS,2024,2024-11-01,2.3,2.0,1.9,3.3,3.5,1.9,2.3,inform_annual
BHS,2024,2024-12-01,2.3,2.0,1.9,3.3,3.5,1.9,2.3,inform_annual
BLZ,2019,2019-01-01,3.4,2.1,3.6,5.1,3.7,4.2,3.7,inform_annual
BLZ,2019,2019-02-01,3.4,2.1,3.6,5.1,3.7,4.2,3.7,inform_annual
BLZ,2019,2019-03-01,3.4,2.1,3.6,5.1,3.7,4.2,3.7,inform_annual
BLZ,2019,2019-04-01,3.4,2.1,3.6,5.1,3.7,4.2,3.7,inform_annual
BLZ,2019,2019-05-01,3.4,2.1,3.6,5.1,3.7,4.2,3.7,inform_annual
BLZ,2019,2019-06-01,3.4,2.1,3.6,5.1,3.7,4.2,3.7,inform_annual
BLZ,2019,2019-07-01,3.4,2.1,3.6,5.1,3.7,4.2,3.7,inform_annual
BLZ,2019,2019-08-01,3.4,2.1,3.6,5.1,3.7,4.2,3.7,inform_annual
BLZ,2019,2019-09-01,3.4,2.1,3.6,5.1,3.7,4.2,3.7,inform_annual
BLZ,2019,2019-10-01,3.4,2.1,3.6,5.1,3.7,4.2,3.7,inform_annual
BLZ,2019,2019-11-01,3.4,2.1,3.6,5.1,3.7,4.2,3.7,inform_annual
BLZ,2019,2019-12-01,3.4,2.1,3.6,5.1,3.7,4.2,3.7,inform_annual
BLZ,2020,2020-01-01,3.3,2.1,3.5,5.1,3.8,4.1,3.7,inform_annual
BLZ,2020,2020-02-01,3.3,2.1,3.5,5.1,3.8,4.1,3.7,inform_annual
BLZ,2020,2020-03-01,3.3,2.1,3.5,5.1,3.8,4.1,3.7,inform_annual
BLZ,2020,2020-04-01,3.3,2.1,3.5,5.1,3.8,4.1,3.7,inform_annual
BLZ,2020,2020-05-01,3.3,2.1,3.5,5.1,3.8,4.1,3.7,inform_annual
BLZ,2020,2020-06-01,3.3,2.1,3.5,5.1,3.8,4.1,3.7,inform_annual
BLZ,2020,2020-07-01,3.3,2.1,3.5,5.1,3.8,4.1,3.7,inform_annual
BLZ,2020,2020-08-01,3.3,2.1,3.5,5.1,3.8,4.1,3.7,inform_annual
BLZ,2020,2020-09-01,3.3,2.1,3.5,5.1,3.8,4.1,3.7,inform_annual
BLZ,2020,2020-10-01,3.3,2.1,3.5,5.1,3.8,4.1,3.7,inform_annual
BLZ,2020,2020-11-01,3.3,2.1,3.5,5.1,3.8,4.1,3.7,inform_annual
BLZ,2020,2020-12-01,3.3,2.1,3.5,5.1,3.8,4.1,3.7,inform_annual
BLZ,2021,2021-01-01,3.7,2.1,4.7,5.1,3.7,4.4,3.8,inform_annual
BLZ,2021,2021-02-01,3.7,2.1,4.7,5.1,3.7,4.4,3.8,inform_annual
BLZ,2021,2021-03-01,3.7,2.1,4.7,5.1,3.7,4.4,3.8,inform_annual
BLZ,2021,2021-04-01,3.7,2.1,4.7,5.1,3.7,4.4,3.8,inform_annual
BLZ,2021,2021-05-01,3.7,2.1,4.7,5.1,3.7,4.4,3.8,inform_annual
BLZ,2021,2021-06-01,3.7,2.1,4.7,5.1,3.7,4.4,3.8,inform_annual
BLZ,2021,2021-07-01,3.7,2.1,4.7,5.1,3.7,4.4,3.8,inform_annual
BLZ,2021,2021-08-01,3.7,2.1,4.7,5.1,3.7,4.4,3.8,inform_annual
BLZ,2021,2021-09-01,3.7,2.1,4.7,5.1,3.7,4.4,3.8,inform_annual
BLZ,2021,2021-10-01,3.7,2.1,4.7,5.1,3.7,4.4,3.8,inform_annual
BLZ,2021,2021-11-01,3.7,2.1,4.7,5.1,3.7,4.4,3.8,inform_annual
BLZ,2021,2021-12-01,3.7,2.1,4.7,5.1,3.7,4.4,3.8,inform_annual
BLZ,2022,2022-01-01,3.5,2.1,4.2,5.0,3.7,4.5,3.7,inform_annual
BLZ,2022,2022-02-01,3.5,2.1,4.2,5.0,3.7,4.5,3.7,inform_annual
BLZ,2022,2022-03-01,3.5,2.1,4.2,5.0,3.7,4.5,3.7,inform_annual
BLZ,2022,2022-04-01,3.5,2.1,4.2,5.0,3.7,4.5,3.7,inform_annual
BLZ,2022,2022-05-01,3.5,2.1,4.2,5.0,3.7,4.5,3.7,inform_annual
BLZ,2022,2022-06-01,3.5,2.1,4.2,5.0,3.7,4.5,3.7,inform_annual
BLZ,2022,2022-07-01,3.5,2.1,4.2,5.0,3.7,4.5,3.7,inform_annual
BLZ,2022,2022-08-01,3.5,2.1,4.2,5.0,3.7,4.5,3.7,inform_annual
BLZ,2022,2022-09-01,3.5,2.1,4.2,5.0,3.7,4.5,3.7,inform_annual
BLZ,2022,2022-10-01,3.5,2.1,4.2,5.0,3.7,4.5,3.7,inform_annual
BLZ,2022,2022-11-01,3.5,2.1,4.2,5.0,3.7,4.5,3.7,inform_annual
BLZ,2022,2022-12-01,3.5,2.1,4.2,5.0,3.7,4.5,3.7,inform_annual
BLZ,2023,2023-01-01,3.7,2.1,5.0,4.8,3.8,4.5,3.7,inform_annual
BLZ,2023,2023-02-01,3.7,2.1,5.0,4.8,3.8,4.5,3.7,inform_annual
BLZ,2023,2023-03-01,3.7,2.1,5.0,4.8,3.8,4.5,3.7,inform_annual
BLZ,2023,2023-04-01,3.7,2.1,5.0,4.8,3.8,4.5,3.7,inform_annual
BLZ,2023,2023-05-01,3.7,2.1,5.0,4.8,3.8,4.5,3.7,inform_annual
BLZ,2023,2023-06-01,3.7,2.1,5.0,4.8,3.8,4.5,3.7,inform_annual
BLZ,2023,2023-07-01,3.7,2.1,5.0,4.8,3.8,4.5,3.7,inform_annual
BLZ,2023,2023-08-01,3.7,2.1,5.0,4.8,3.8,4.5,3.7,inform_annual
BLZ,2023,2023-09-01,3.7,2.1,5.0,4.8,3.8,4.5,3.7,inform_annual
BLZ,2023,2023-10-01,3.7,2.1,5.0,4.8,3.8,4.5,3.7,inform_annual
BLZ,2023,2023-11-01,3.7,2.1,5.0,4.8,3.8,4.5,3.7,inform_annual
BLZ,2023,2023-12-01,3.7,2.1,5.0,4.8,3.8,4.5,3.7,inform_annual
BLZ,2024,2024-01-01,3.7,2.1,4.9,4.8,3.8,4.3,3.7,inform_annual
BLZ,2024,2024-02-01,3.7,2.1,4.9,4.8,3.8,4.3,3.7,inform_annual
BLZ,2024,2024-03-01,3.7,2.1,4.9,4.8,3.8,4.3,3.7,inform_annual
BLZ,2024,2024-04-01,3.7,2.1,4.9,4.8,3.8,4.3,3.7,inform_annual
BLZ,2024,2024-05-01,3.7,2.1,4.9,4.8,3.8,4.3,3.7,inform_annual
BLZ,2024,2024-06-01,3.7,2.1,4.9,4.8,3.8,4.3,3.7,inform_annual
BLZ,2024,2024-07-01,3.7,2.1,4.9,4.8,3.8,4.3,3.7,inform_annual
BLZ,2024,2024-08-01,3.7,2.1,4.9,4.8,3.8,4.3,3.7,inform_annual
BLZ,2024,2024-09-01,3.7,2.1,4.9,4.8,3.8,4.3,3.7,inform_annual
BLZ,2024,2024-10-01,3.7,2.1,4.9,4.8,3.8,4.3,3.7,inform_annual
BLZ,2024,2024-11-01,3.7,2.1,4.9,4.8,3.8,4.3,3.7,inform_annual
BLZ,2024,2024-12-01,3.7,2.1,4.9,4.8,3.8,4.3,3.7,inform_annual
BRB,2019,2019-01-01,2.1,2.4,1.5,2.6,4.3,2.5,1.9,inform_annual
BRB,2019,2019-02-01,2.1,2.4,1.5,2.6,4.3,2.5,1.9,inform_annual
BRB,2019,2019-03-01,2.1,2.4,1.5,2.6,4.3,2.5,1.9,inform_annual
BRB,2019,2019-04-01,2.1,2.4,1.5,2.6,4.3,2.5,1.9,inform_annual
BRB,2019,2019-05-01,2.1,2.4,1.5,2.6,4.3,2.5,1.9,inform_annual
BRB,2019,2019-06-01,2.1,2.4,1.5,2.6,4.3,2.5,1.9,inform_annual
BRB,2019,2019-07-01,2.1,2.4,1.5,2.6,4.3,2.5,1.9,inform_annual
BRB,2019,2019-08-01,2.1,2.4,1.5,2.6,4.3,2.5,1.9,inform_annual
BRB,2019,2019-09-01,2.1,2.4,1.5,2.6,4.3,2.5,1.9,inform_annual
BRB,2019,2019-10-01,2.1,2.4,1.5,2.6,4.3,2.5,1.9,inform_annual
BRB,2019,2019-11-01,2.1,2.4,1.5,2.6,4.3,2.5,1.9,inform_annual
BRB,2019,2019-12-01,2.1,2.4,1.5,2.6,4.3,2.5,1.9,inform_annual
BRB,2020,2020-01-01,2.1,2.4,1.5,2.6,4.3,2.5,1.9,inform_annual
BRB,2020,2020-02-01,2.1,2.4,1.5,2.6,4.3,2.5,1.9,inform_annual
BRB,2020,2020-03-01,2.1,2.4,1.5,2.6,4.3,2.5,1.9,inform_annual
BRB,2020,2020-04-01,2.1,2.4,1.5,2.6,4.3,2.5,1.9,inform_annual
BRB,2020,2020-05-01,2.1,2.4,1.5,2.6,4.3,2.5,1.9,inform_annual
BRB,2020,2020-06-01,2.1,2.4,1.5,2.6,4.3,2.5,1.9,inform_annual
BRB,2020,2020-07-01,2.1,2.4,1.5,2.6,4.3,2.5,1.9,inform_annual
BRB,2020,2020-08-01,2.1,2.4,1.5,2.6,4.3,2.5,1.9,inform_annual
BRB,2020,2020-09-01,2.1,2.4,1.5,2.6,4.3,2.5,1.9,inform_annual
BRB,2020,2020-10-01,2.1,2.4,1.5,2.6,4.3,2.5,1.9,inform_annual
BRB,2020,2020-11-01,2.1,2.4,1.5,2.6,4.3,2.5,1.9,inform_annual
BRB,2020,2020-12-01,2.1,2.4,1.5,2.6,4.3,2.5,1.9,inform_annual
BRB,2021,2021-01-01,2.1,2.4,1.5,2.7,4.3,2.4,2.0,inform_annual
BRB,2021,2021-02-01,2.1,2.4,1.5,2.7,4.3,2.4,2.0,inform_annual
BRB,2021,2021-03-01,2.1,2.4,1.5,2.7,4.3,2.4,2.0,inform_annual
BRB,2021,2021-04-01,2.1,2.4,1.5,2.7,4.3,2.4,2.0,inform_annual
BRB,2021,2021-05-01,2.1,2.4,1.5,2.7,4.3,2.4,2.0,inform_annual
BRB,2021,2021-06-01,2.1,2.4,1.5,2.7,4.3,2.4,2.0,inform_annual
BRB,2021,2021-07-01,2.1,2.4,1.5,2.7,4.3,2.4,2.0,inform_annual
BRB,2021,2021-08-01,2.1,2.4,1.5,2.7,4.3,2.4,2.0,inform_annual
BRB,2021,2021-09-01,2.1,2.4,1.5,2.7,4.3,2.4,2.0,inform_annual
BRB,2021,2021-10-01,2.1,2.4,1.5,2.7,4.3,2.4,2.0,inform_annual
BRB,2021,2021-11-01,2.1,2.4,1.5,2.7,4.3,2.4,2.0,inform_annual
BRB,2021,2021-12-01,2.1,2.4,1.5,2.7,4.3,2.4,2.0,inform_annual
BRB,2022,2022-01-01,2.1,2.4,1.5,2.6,4.3,2.4,1.9,inform_annual
BRB,2022,2022-02-01,2.1,2.4,1.5,2.6,4.3,2.4,1.9,inform_annual
BRB,2022,2022-03-01,2.1,2.4,1.5,2.6,4.3,2.4,1.9,inform_annual
BRB,2022,2022-04-01,2.1,2.4,1.5,2.6,4.3,2.4,1.9,inform_annual
BRB,2022,2022-05-01,2.1,2.4,1.5,2.6,4.3,2.4,1.9,inform_annual
BRB,2022,2022-06-01,2.1,2.4,1.5,2.6,4.3,2.4,1.9,inform_annual
BRB,2022,2022-07-01,2.1,2.4,1.5,2.6,4.3,2.4,1.9,inform_annual
BRB,2022,2022-08-01,2.1,2.4,1.5,2.6,4.3,2.4,1.9,inform_annual
BRB,2022,2022-09-01,2.1,2.4,1.5,2.6,4.3,2.4,1.9,inform_annual
BRB,2022,2022-10-01,2.1,2.4,1.5,2.6,4.3,2.4,1.9,inform_annual
BRB,2022,2022-11-01,2.1,2.4,1.5,2.6,4.3,2.4,1.9,inform_annual
BRB,2022,2022-12-01,2.1,2.4,1.5,2.6,4.3,2.4,1.9,inform_annual
BRB,2023,2023-01-01,2.1,2.4,1.5,2.6,4.3,2.4,1.8,inform_annual
BRB,2023,2023-02-01,2.1,2.4,1.5,2.6,4.3,2.4,1.8,inform_annual
BRB,2023,2023-03-01,2.1,2.4,1.5,2.6,4.3,2.4,1.8,inform_annual
BRB,2023,2023-04-01,2.1,2.4,1.5,2.6,4.3,2.4,1.8,inform_annual
BRB,2023,2023-05-01,2.1,2.4,1.5,2.6,4.3,2.4,1.8,inform_annual
BRB,2023,2023-06-01,2.1,2.4,1.5,2.6,4.3,2.4,1.8,inform_annual
BRB,2023,2023-07-01,2.1,2.4,1.5,2.6,4.3,2.4,1.8,inform_annual
BRB,2023,2023-08-01,2.1,2.4,1.5,2.6,4.3,2.4,1.8,inform_annual
BRB,2023,2023-09-01,2.1,2.4,1.5,2.6,4.3,2.4,1.8,inform_annual
BRB,2023,2023-10-01,2.1,2.4,1.5,2.6,4.3,2.4,1.8,inform_annual
BRB,2023,2023-11-01,2.1,2.4,1.5,2.6,4.3,2.4,1.8,inform_annual
BRB,2023,2023-12-01,2.1,2.4,1.5,2.6,4.3,2.4,1.8,inform_annual
BRB,2024,2024-01-01,2.1,2.4,1.6,2.5,4.3,2.4,1.8,inform_annual
BRB,2024,2024-02-01,2.1,2.4,1.6,2.5,4.3,2.4,1.8,inform_annual
BRB,2024,2024-03-01,2.1,2.4,1.6,2.5,4.3,2.4,1.8,inform_annual
BRB,2024,2024-04-01,2.1,2.4,1.6,2.5,4.3,2.4,1.8,inform_annual
BRB,2024,2024-05-01,2.1,2.4,1.6,2.5,4.3,2.4,1.8,inform_annual
BRB,2024,2024-06-01,2.1,2.4,1.6,2.5,4.3,2.4,1.8,inform_annual
BRB,2024,2024-07-01,2.1,2.4,1.6,2.5,4.3,2.4,1.8,inform_annual
BRB,2024,2024-08-01,2.1,2.4,1.6,2.5,4.3,2.4,1.8,inform_annual
BRB,2024,2024-09-01,2.1,2.4,1.6,2.5,4.3,2.4,1.8,inform_annual
BRB,2024,2024-10-01,2.1,2.4,1.6,2.5,4.3,2.4,1.8,inform_annual
BRB,2024,2024-11-01,2.1,2.4,1.6,2.5,4.3,2.4,1.8,inform_annual
BRB,2024,2024-12-01,2.1,2.4,1.6,2.5,4.3,2.4,1.8,inform_annual
COL,2019,2019-01-01,5.3,7.3,6.0,3.4,6.4,3.6,3.0,inform_annual
COL,2019,2019-02-01,5.3,7.3,6.0,3.4,6.4,3.6,3.0,inform_annual
COL,2019,2019-03-01,5.3,7.3,6.0,3.4,6.4,3.6,3.0,inform_annual
COL,2019,2019-04-01,5.3,7.3,6.0,3.4,6.4,3.6,3.0,inform_annual
COL,2019,2019-05-01,5.3,7.3,6.0,3.4,6.4,3.6,3.0,inform_annual
COL,2019,2019-06-01,5.3,7.3,6.0,3.4,6.4,3.6,3.0,inform_annual
COL,2019,2019-07-01,5.3,7.3,6.0,3.4,6.4,3.6,3.0,inform_annual
COL,2019,2019-08-01,5.3,7.3,6.0,3.4,6.4,3.6,3.0,inform_annual
COL,2019,2019-09-01,5.3,7.3,6.0,3.4,6.4,3.6,3.0,inform_annual
COL,2019,2019-10-01,5.3,7.3,6.0,3.4,6.4,3.6,3.0,inform_annual
COL,2019,2019-11-01,5.3,7.3,6.0,3.4,6.4,3.6,3.0,inform_annual
COL,2019,2019-12-01,5.3,7.3,6.0,3.4,6.4,3.6,3.0,inform_annual
COL,2020,2020-01-01,5.2,7.3,6.0,3.3,6.4,3.6,2.9,inform_annual
COL,2020,2020-02-01,5.2,7.3,6.0,3.3,6.4,3.6,2.9,inform_annual
COL,2020,2020-03-01,5.2,7.3,6.0,3.3,6.4,3.6,2.9,inform_annual
COL,2020,2020-04-01,5.2,7.3,6.0,3.3,6.4,3.6,2.9,inform_annual
COL,2020,2020-05-01,5.2,7.3,6.0,3.3,6.4,3.6,2.9,inform_annual
COL,2020,2020-06-01,5.2,7.3,6.0,3.3,6.4,3.6,2.9,inform_annual
COL,2020,2020-07-01,5.2,7.3,6.0,3.3,6.4,3.6,2.9,inform_annual
COL,2020,2020-08-01,5.2,7.3,6.0,3.3,6.4,3.6,2.9,inform_annual
COL,2020,2020-09-01,5.2,7.3,6.0,3.3,6.4,3.6,2.9,inform_annual
COL,2020,2020-10-01,5.2,7.3,6.0,3.3,6.4,3.6,2.9,inform_annual
COL,2020,2020-11-01,5.2,7.3,6.0,3.3,6.4,3.6,2.9,inform_annual
COL,2020,2020-12-01,5.2,7.3,6.0,3.3,6.4,3.6,2.9,inform_annual
COL,2021,2021-01-01,5.3,7.3,6.2,3.2,6.4,3.8,2.8,inform_annual
COL,2021,2021-02-01,5.3,7.3,6.2,3.2,6.4,3.8,2.8,inform_annual
COL,2021,2021-03-01,5.3,7.3,6.2,3.2,6.4,3.8,2.8,inform_annual
COL,2021,2021-04-01,5.3,7.3,6.2,3.2,6.4,3.8,2.8,inform_annual
COL,2021,2021-05-01,5.3,7.3,6.2,3.2,6.4,3.8,2.8,inform_annual
COL,2021,2021-06-01,5.3,7.3,6.2,3.2,6.4,3.8,2.8,inform_annual
COL,2021,2021-07-01,5.3,7.3,6.2,3.2,6.4,3.8,2.8,inform_annual
COL,2021,2021-08-01,5.3,7.3,6.2,3.2,6.4,3.8,2.8,inform_annual
COL,2021,2021-09-01,5.3,7.3,6.2,3.2,6.4,3.8,2.8,inform_annual
COL,2021,2021-10-01,5.3,7.3,6.2,3.2,6.4,3.8,2.8,inform_annual
COL,2021,2021-11-01,5.3,7.3,6.2,3.2,6.4,3.8,2.8,inform_annual
COL,2021,2021-12-01,5.3,7.3,6.2,3.2,6.4,3.8,2.8,inform_annual
COL,2022,2022-01-01,5.3,7.4,6.2,3.2,6.4,3.9,2.7,inform_annual
COL,2022,2022-02-01,5.3,7.4,6.2,3.2,6.4,3.9,2.7,inform_annual
COL,2022,2022-03-01,5.3,7.4,6.2,3.2,6.4,3.9,2.7,inform_annual
COL,2022,2022-04-01,5.3,7.4,6.2,3.2,6.4,3.9,2.7,inform_annual
COL,2022,2022-05-01,5.3,7.4,6.2,3.2,6.4,3.9,2.7,inform_annual
COL,2022,2022-06-01,5.3,7.4,6.2,3.2,6.4,3.9,2.7,inform_annual
COL,2022,2022-07-01,5.3,7.4,6.2,3.2,6.4,3.9,2.7,inform_annual
COL,2022,2022-08-01,5.3,7.4,6.2,3.2,6.4,3.9,2.7,inform_annual
COL,2022,2022-09-01,5.3,7.4,6.2,3.2,6.4,3.9,2.7,inform_annual
COL,2022,2022-10-01,5.3,7.4,6.2,3.2,6.4,3.9,2.7,inform_annual
COL,2022,2022-11-01,5.3,7.4,6.2,3.2,6.4,3.9,2.7,inform_annual
COL,2022,2022-12-01,5.3,7.4,6.2,3.2,6.4,3.9,2.7,inform_annual
COL,2023,2023-01-01,5.2,7.3,6.1,3.1,6.4,3.8,2.6,inform_annual
COL,2023,2023-02-01,5.2,7.3,6.1,3.1,6.4,3.8,2.6,inform_annual
COL,2023,2023-03-01,5.2,7.3,6.1,3.1,6.4,3.8,2.6,inform_annual
COL,2023,2023-04-01,5.2,7.3,6.1,3.1,6.4,3.8,2.6,inform_annual
COL,2023,2023-05-01,5.2,7.3,6.1,3.1,6.4,3.8,2.6,inform_annual
COL,2023,2023-06-01,5.2,7.3,6.1,3.1,6.4,3.8,2.6,inform_annual
COL,2023,2023-07-01,5.2,7.3,6.1,3.1,6.4,3.8,2.6,inform_annual
COL,2023,2023-08-01,5.2,7.3,6.1,3.1,6.4,3.8,2.6,inform_annual
COL,2023,2023-09-01,5.2,7.3,6.1,3.1,6.4,3.8,2.6,inform_annual
COL,2023,2023-10-01,5.2,7.3,6.1,3.1,6.4,3.8,2.6,inform_annual
COL,2023,2023-11-01,5.2,7.3,6.1,3.1,6.4,3.8,2.6,inform_annual
COL,2023,2023-12-01,5.2,7.3,6.1,3.1,6.4,3.8,2.6,inform_annual
COL,2024,2024-01-01,5.2,7.5,6.1,3.1,6.4,3.8,2.6,inform_annual
COL,2024,2024-02-01,5.2,7.5,6.1,3.1,6.4,3.8,2.6,inform_annual
COL,2024,2024-03-01,5.2,7.5,6.1,3.1,6.4,3.8,2.6,inform_annual
COL,2024,2024-04-01,5.2,7.5,6.1,3.1,6.4,3.8,2.6,inform_annual
COL,2024,2024-05-01,5.2,7.5,6.1,3.1,6.4,3.8,2.6,inform_annual
COL,2024,2024-06-01,5.2,7.5,6.1,3.1,6.4,3.8,2.6,inform_annual
COL,2024,2024-07-01,5.2,7.5,6.1,3.1,6.4,3.8,2.6,inform_annual
COL,2024,2024-08-01,5.2,7.5,6.1,3.1,6.4,3.8,2.6,inform_annual
COL,2024,2024-09-01,5.2,7.5,6.1,3.1,6.4,3.8,2.6,inform_annual
COL,2024,2024-10-01,5.2,7.5,6.1,3.1,6.4,3.8,2.6,inform_annual
COL,2024,2024-11-01,5.2,7.5,6.1,3.1,6.4,3.8,2.6,inform_annual
COL,2024,2024-12-01,5.2,7.5,6.1,3.1,6.4,3.8,2.6,inform_annual
CRI,2019,2019-01-01,2.7,3.3,2.8,2.2,5.4,2.0,1.9,inform_annual
CRI,2019,2019-02-01,2.7,3.3,2.8,2.2,5.4,2.0,1.9,inform_annual
