iso3,year,month,source_country,source_org,dest_org,sector,amount_usd,is_cerf,is_echo,country_role
COL,2024,6,United States,United States Department of State,United Nations Population Fund,Protection - Gender-Based Violence,83882,False,False,pressure
COL,2024,6,Colombia,"Colombia, Government of",International Labour Organization,Unearmarked,80477,False,False,pressure
COL,2024,6,Switzerland,"Switzerland, Government of",United Nations High Commissioner for Refugees,Protection - Child Protection,71581,False,False,pressure
COL,2024,6,Colombia,"Colombia, Government of",Handicap International - Humanity & Inclusion,Early Recovery,70282,False,False,pressure
COL,2024,6,"Korea, Republic of","Korea, Republic of, Government of",International Organization for Migration,Unearmarked,70000,False,False,pressure
COL,2024,6,Multilateral,International Federation of Red Cross and Red Crescent Societies,Colombian Red Cross Society,Protection - Child Protection,64793,False,False,pressure
COL,2024,6,United States,United States Department of State,International Organization for Migration,Protection - Gender-Based Violence,61226,False,False,pressure
COL,2024,6,Multilateral,EO Metterdaad,ZOA,Water Sanitation Hygiene,59631,False,False,pressure
COL,2024,6,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,Norwegian Refugee Council,Education,53946,False,True,pressure
COL,2024,6,Sweden,"Sweden, Government of",United Nations High Commissioner for Refugees,Protection - Child Protection,45556,False,False,pressure
COL,2024,6,Luxembourg,Private (individuals & organizations),SOS Children's Villages,Education,42878,False,False,pressure
COL,2024,6,Canada,"Canada, Government of",International Labour Organization,Early Recovery,42375,False,False,pressure
COL,2024,6,Private,Private (individuals & organizations),SOS Children's Villages,Education,40411,False,False,pressure
COL,2024,6,Switzerland,"Switzerland, Government of",United Nations High Commissioner for Refugees,Protection - Gender-Based Violence,37393,False,False,pressure
COL,2024,6,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,United Nations High Commissioner for Refugees,Coordination and support services,33284,False,True,pressure
COL,2024,6,United States,United States Department of State,International Organization for Migration,Protection - Child Protection,32479,False,False,pressure
COL,2024,6,Canada,"Canada, Government of",International Federation of Red Cross and Red Crescent Societies,Water Sanitation Hygiene,28261,False,False,pressure
COL,2024,6,Germany,"Germany, Government of",SOS Children's Villages,Protection - Child Protection,25316,False,False,pressure
COL,2024,6,Sweden,"Sweden, Government of",United Nations High Commissioner for Refugees,Protection - Gender-Based Violence,23798,False,False,pressure
COL,2024,6,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,United Nations High Commissioner for Refugees,Protection - Child Protection,23044,False,True,pressure
COL,2024,6,United States,United States Department of State,International Organization for Migration,Early Recovery,21722,False,False,pressure
COL,2024,6,Multilateral,International Federation of Red Cross and Red Crescent Societies,Colombian Red Cross Society,Unearmarked,18253,False,False,pressure
COL,2024,6,Multilateral,Columbia University,Save the Children,Health,17932,False,False,pressure
COL,2024,6,Switzerland,"Switzerland, Government of",World Food Programme,Early Recovery,17000,False,False,pressure
COL,2024,6,United States,"United States of America, Government of",Danish Refugee Council,Nutrition,15945,False,False,pressure
COL,2024,6,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,United Nations High Commissioner for Refugees,Emergency Shelter and NFI,14810,False,True,pressure
COL,2024,6,Multilateral,Procter & Gamble Inc.,Save the Children,Water Sanitation Hygiene,12877,False,False,pressure
COL,2024,6,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,United Nations High Commissioner for Refugees,Protection - Gender-Based Violence,12038,False,True,pressure
COL,2024,6,Private,Private (individuals & organizations),United Nations High Commissioner for Refugees,Coordination and support services,11966,False,False,pressure
COL,2024,6,Private,Private (individuals & organizations),International Organization for Migration,Unearmarked,11325,False,False,pressure
COL,2024,6,Luxembourg,Private (individuals & organizations),SOS Children's Villages,Protection - Child Protection,10719,False,False,pressure
COL,2024,6,Multilateral,Australian Red Cross,Colombian Red Cross Society,Other,9644,False,False,pressure
COL,2024,6,Multilateral,International Federation of Red Cross and Red Crescent Societies,Colombian Red Cross Society,Other,8979,False,False,pressure
COL,2024,6,Private,Private (individuals & organizations),Save the Children,Water Sanitation Hygiene,1793,False,False,pressure
COL,2024,6,United States,"United States of America, Government of",Danish Refugee Council,Unearmarked,2,False,False,pressure
COL,2024,7,United States,United States Department of State,United Nations High Commissioner for Refugees,Protection,17735500,False,False,pressure
COL,2024,7,United States,"United States of America, Government of",World Food Programme,Food Security,13795131,False,False,pressure
COL,2024,7,Colombia,"Colombia, Government of",International Labour Organization,Other,2091781,False,False,pressure
COL,2024,7,United States,United States Department of State,United Nations High Commissioner for Refugees,Protection - Child Protection,1323250,False,False,pressure
COL,2024,7,United States,"United States of America, Government of",World Food Programme,Early Recovery,1004869,False,False,pressure
COL,2024,7,Canada,"Canada, Government of",World Food Programme,Education,730994,False,False,pressure
COL,2024,7,United States,United States Department of State,United Nations High Commissioner for Refugees,Protection - Gender-Based Violence,691250,False,False,pressure
COL,2024,7,Canada,"Canada, Government of",United Nations High Commissioner for Refugees,Protection,656433,False,False,pressure
COL,2024,7,Private,Private (individuals & organizations),World Food Programme,Food Security,300000,False,False,pressure
COL,2024,7,Private,Private (individuals & organizations),United Nations High Commissioner for Refugees,Protection - Gender-Based Violence,214362,False,False,pressure
COL,2024,7,Multilateral,Norwegian Red Cross,Colombian Red Cross Society,Health,138250,False,False,pressure
COL,2024,7,Canada,"Canada, Government of",United Nations High Commissioner for Refugees,Protection - Child Protection,48977,False,False,pressure
COL,2024,7,Canada,"Canada, Government of",United Nations High Commissioner for Refugees,Protection - Gender-Based Violence,25585,False,False,pressure
COL,2024,8,United States,United States Department of State,International Organization for Migration,Unearmarked,1337891,False,False,pressure
COL,2024,8,United States,"United States of America, Government of","Colombia (Latin America, Caribbean HF)",Unearmarked,1000000,False,False,pressure
COL,2024,8,Sweden,"Sweden, Government of",International Organization for Migration,Unearmarked,926183,False,False,pressure
COL,2024,8,United States,"United States of America, Government of",Danish Refugee Council,Multipurpose Cash,843337,False,False,pressure
COL,2024,8,United States,"United States of America, Government of",Office for the Coordination of Humanitarian Affairs,Coordination and support services,500000,False,False,pressure
COL,2024,8,United States,"United States of America, Government of",Danish Refugee Council,Early Recovery,356663,False,False,pressure
COL,2024,8,Italy,"Italy, Government of",International Organization for Migration,Unearmarked,198198,False,False,pressure
COL,2024,8,Multilateral,International Federation of Red Cross and Red Crescent Societies,Colombian Red Cross Society,Other,100909,False,False,pressure
COL,2024,8,Denmark,"Denmark, Government of",Danish Refugee Council,Early Recovery,19273,False,False,pressure
COL,2024,9,United States,United States Department of State,International Organization for Migration,Unearmarked,18738036,False,False,pressure
COL,2024,9,United States,United States Department of State,Save the Children,Health,821073,False,False,pressure
COL,2024,9,Private,Private (individuals & organizations),Save the Children,Health,679165,False,False,pressure
COL,2024,9,Spain,"Spain, Government of","Colombia (Latin America, Caribbean HF)",Unearmarked,554324,False,False,pressure
COL,2024,9,Spain,"Spain, Government of",Office for the Coordination of Humanitarian Affairs,Coordination and support services,554324,False,False,pressure
COL,2024,9,United States,United States Department of State,Save the Children,Protection,413723,False,False,pressure
COL,2024,9,Private,Private (individuals & organizations),Save the Children,Protection - Gender-Based Violence,339583,False,False,pressure
COL,2024,9,Private,Private (individuals & organizations),Save the Children,Food Security,339582,False,False,pressure
COL,2024,9,Multilateral,Italian Red Cross,Colombian Red Cross Society,Early Recovery,89405,False,False,pressure
COL,2024,9,United States,United States Department of State,Save the Children,Water Sanitation Hygiene,69520,False,False,pressure
