year,ISO3,total_refugees_in,total_asylum_seekers_in,total_displaced_in,total_idps,n_origin_countries,total_refugees_out,total_asylum_seekers_out,total_displaced_out,n_destination_countries,net_displacement_pressure,month,year_month,monthly_displaced_in_baseline,monthly_displaced_out_baseline,monthly_pressure_baseline,displacement_source,country_role
2022,BRB,0.0,0.0,0.0,0.0,0.0,231,226,457,3,457.0,1,2022-01,0.0,38.08,38.08,unhcr_annual_proxy,tier1
2022,BRB,0.0,0.0,0.0,0.0,0.0,231,226,457,3,457.0,2,2022-02,0.0,38.08,38.08,unhcr_annual_proxy,tier1
2022,BRB,0.0,0.0,0.0,0.0,0.0,231,226,457,3,457.0,3,2022-03,0.0,38.08,38.08,unhcr_annual_proxy,tier1
2022,BRB,0.0,0.0,0.0,0.0,0.0,231,226,457,3,457.0,4,2022-04,0.0,38.08,38.08,unhcr_annual_proxy,tier1
2022,BRB,0.0,0.0,0.0,0.0,0.0,231,226,457,3,457.0,5,2022-05,0.0,38.08,38.08,unhcr_annual_proxy,tier1
2022,BRB,0.0,0.0,0.0,0.0,0.0,231,226,457,3,457.0,6,2022-06,0.0,38.08,38.08,unhcr_annual_proxy,tier1
2022,BRB,0.0,0.0,0.0,0.0,0.0,231,226,457,3,457.0,7,2022-07,0.0,38.08,38.08,unhcr_annual_proxy,tier1
2022,BRB,0.0,0.0,0.0,0.0,0.0,231,226,457,3,457.0,8,2022-08,0.0,38.08,38.08,unhcr_annual_proxy,tier1
2022,BRB,0.0,0.0,0.0,0.0,0.0,231,226,457,3,457.0,9,2022-09,0.0,38.08,38.08,unhcr_annual_proxy,tier1
2022,BRB,0.0,0.0,0.0,0.0,0.0,231,226,457,3,457.0,10,2022-10,0.0,38.08,38.08,unhcr_annual_proxy,tier1
2022,BRB,0.0,0.0,0.0,0.0,0.0,231,226,457,3,457.0,11,2022-11,0.0,38.08,38.08,unhcr_annual_proxy,tier1
2022,BRB,0.0,0.0,0.0,0.0,0.0,231,226,457,3,457.0,12,2022-12,0.0,38.08,38.08,unhcr_annual_proxy,tier1
2023,BRB,5.0,10.0,15.0,0.0,3.0,298,255,553,3,568.0,1,2023-01,1.25,46.08,47.33,unhcr_annual_proxy,tier1
2023,BRB,5.0,10.0,15.0,0.0,3.0,298,255,553,3,568.0,2,2023-02,1.25,46.08,47.33,unhcr_annual_proxy,tier1
2023,BRB,5.0,10.0,15.0,0.0,3.0,298,255,553,3,568.0,3,2023-03,1.25,46.08,47.33,unhcr_annual_proxy,tier1
2023,BRB,5.0,10.0,15.0,0.0,3.0,298,255,553,3,568.0,4,2023-04,1.25,46.08,47.33,unhcr_annual_proxy,tier1
2023,BRB,5.0,10.0,15.0,0.0,3.0,298,255,553,3,568.0,5,2023-05,1.25,46.08,47.33,unhcr_annual_proxy,tier1
2023,BRB,5.0,10.0,15.0,0.0,3.0,298,255,553,3,568.0,6,2023-06,1.25,46.08,47.33,unhcr_annual_proxy,tier1
2023,BRB,5.0,10.0,15.0,0.0,3.0,298,255,553,3,568.0,7,2023-07,1.25,46.08,47.33,unhcr_annual_proxy,tier1
2023,BRB,5.0,10.0,15.0,0.0,3.0,298,255,553,3,568.0,8,2023-08,1.25,46.08,47.33,unhcr_annual_proxy,tier1
2023,BRB,5.0,10.0,15.0,0.0,3.0,298,255,553,3,568.0,9,2023-09,1.25,46.08,47.33,unhcr_annual_proxy,tier1
2023,BRB,5.0,10.0,15.0,0.0,3.0,298,255,553,3,568.0,10,2023-10,1.25,46.08,47.33,unhcr_annual_proxy,tier1
2023,BRB,5.0,10.0,15.0,0.0,3.0,298,255,553,3,568.0,11,2023-11,1.25,46.08,47.33,unhcr_annual_proxy,tier1
2023,BRB,5.0,10.0,15.0,0.0,3.0,298,255,553,3,568.0,12,2023-12,1.25,46.08,47.33,unhcr_annual_proxy,tier1
2024,BRB,5.0,8.0,13.0,0.0,1.0,415,620,1035,3,1048.0,1,2024-01,1.08,86.25,87.33,unhcr_annual_proxy,tier1
2024,BRB,5.0,8.0,13.0,0.0,1.0,415,620,1035,3,1048.0,2,2024-02,1.08,86.25,87.33,unhcr_annual_proxy,tier1
2024,BRB,5.0,8.0,13.0,0.0,1.0,415,620,1035,3,1048.0,3,2024-03,1.08,86.25,87.33,unhcr_annual_proxy,tier1
2024,BRB,5.0,8.0,13.0,0.0,1.0,415,620,1035,3,1048.0,4,2024-04,1.08,86.25,87.33,unhcr_annual_proxy,tier1
2024,BRB,5.0,8.0,13.0,0.0,1.0,415,620,1035,3,1048.0,5,2024-05,1.08,86.25,87.33,unhcr_annual_proxy,tier1
2024,BRB,5.0,8.0,13.0,0.0,1.0,415,620,1035,3,1048.0,6,2024-06,1.08,86.25,87.33,unhcr_annual_proxy,tier1
2024,BRB,5.0,8.0,13.0,0.0,1.0,415,620,1035,3,1048.0,7,2024-07,1.08,86.25,87.33,unhcr_annual_proxy,tier1
2024,BRB,5.0,8.0,13.0,0.0,1.0,415,620,1035,3,1048.0,8,2024-08,1.08,86.25,87.33,unhcr_annual_proxy,tier1
2024,BRB,5.0,8.0,13.0,0.0,1.0,415,620,1035,3,1048.0,9,2024-09,1.08,86.25,87.33,unhcr_annual_proxy,tier1
2024,BRB,5.0,8.0,13.0,0.0,1.0,415,620,1035,3,1048.0,10,2024-10,1.08,86.25,87.33,unhcr_annual_proxy,tier1
2024,BRB,5.0,8.0,13.0,0.0,1.0,415,620,1035,3,1048.0,11,2024-11,1.08,86.25,87.33,unhcr_annual_proxy,tier1
2024,BRB,5.0,8.0,13.0,0.0,1.0,415,620,1035,3,1048.0,12,2024-12,1.08,86.25,87.33,unhcr_annual_proxy,tier1
2019,COL,634.0,9094.0,9728.0,7976412.0,26.0,189254,75548,264802,46,274530.0,1,2019-01,810.67,22066.83,22877.5,unhcr_annual_proxy,pressure_input
2019,COL,634.0,9094.0,9728.0,7976412.0,26.0,189254,75548,264802,46,274530.0,2,2019-02,810.67,22066.83,22877.5,unhcr_annual_proxy,pressure_input
2019,COL,634.0,9094.0,9728.0,7976412.0,26.0,189254,75548,264802,46,274530.0,3,2019-03,810.67,22066.83,22877.5,unhcr_annual_proxy,pressure_input
2019,COL,634.0,9094.0,9728.0,7976412.0,26.0,189254,75548,264802,46,274530.0,4,2019-04,810.67,22066.83,22877.5,unhcr_annual_proxy,pressure_input
2019,COL,634.0,9094.0,9728.0,7976412.0,26.0,189254,75548,264802,46,274530.0,5,2019-05,810.67,22066.83,22877.5,unhcr_annual_proxy,pressure_input
2019,COL,634.0,9094.0,9728.0,7976412.0,26.0,189254,75548,264802,46,274530.0,6,2019-06,810.67,22066.83,22877.5,unhcr_annual_proxy,pressure_input
2019,COL,634.0,9094.0,9728.0,7976412.0,26.0,189254,75548,264802,46,274530.0,7,2019-07,810.67,22066.83,22877.5,unhcr_annual_proxy,pressure_input
2019,COL,634.0,9094.0,9728.0,7976412.0,26.0,189254,75548,264802,46,274530.0,8,2019-08,810.67,22066.83,22877.5,unhcr_annual_proxy,pressure_input
2019,COL,634.0,9094.0,9728.0,7976412.0,26.0,189254,75548,264802,46,274530.0,9,2019-09,810.67,22066.83,22877.5,unhcr_annual_proxy,pressure_input
2019,COL,634.0,9094.0,9728.0,7976412.0,26.0,189254,75548,264802,46,274530.0,10,2019-10,810.67,22066.83,22877.5,unhcr_annual_proxy,pressure_input
2019,COL,634.0,9094.0,9728.0,7976412.0,26.0,189254,75548,264802,46,274530.0,11,2019-11,810.67,22066.83,22877.5,unhcr_annual_proxy,pressure_input
2019,COL,634.0,9094.0,9728.0,7976412.0,26.0,189254,75548,264802,46,274530.0,12,2019-12,810.67,22066.83,22877.5,unhcr_annual_proxy,pressure_input
2020,COL,957.0,19933.0,20890.0,8252788.0,25.0,189866,70917,260783,46,281673.0,1,2020-01,1740.83,21731.92,23472.75,unhcr_annual_proxy,pressure_input
2020,COL,957.0,19933.0,20890.0,8252788.0,25.0,189866,70917,260783,46,281673.0,2,2020-02,1740.83,21731.92,23472.75,unhcr_annual_proxy,pressure_input
2020,COL,957.0,19933.0,20890.0,8252788.0,25.0,189866,70917,260783,46,281673.0,3,2020-03,1740.83,21731.92,23472.75,unhcr_annual_proxy,pressure_input
2020,COL,957.0,19933.0,20890.0,8252788.0,25.0,189866,70917,260783,46,281673.0,4,2020-04,1740.83,21731.92,23472.75,unhcr_annual_proxy,pressure_input
2020,COL,957.0,19933.0,20890.0,8252788.0,25.0,189866,70917,260783,46,281673.0,5,2020-05,1740.83,21731.92,23472.75,unhcr_annual_proxy,pressure_input
2020,COL,957.0,19933.0,20890.0,8252788.0,25.0,189866,70917,260783,46,281673.0,6,2020-06,1740.83,21731.92,23472.75,unhcr_annual_proxy,pressure_input
2020,COL,957.0,19933.0,20890.0,8252788.0,25.0,189866,70917,260783,46,281673.0,7,2020-07,1740.83,21731.92,23472.75,unhcr_annual_proxy,pressure_input
2020,COL,957.0,19933.0,20890.0,8252788.0,25.0,189866,70917,260783,46,281673.0,8,2020-08,1740.83,21731.92,23472.75,unhcr_annual_proxy,pressure_input
2020,COL,957.0,19933.0,20890.0,8252788.0,25.0,189866,70917,260783,46,281673.0,9,2020-09,1740.83,21731.92,23472.75,unhcr_annual_proxy,pressure_input
2020,COL,957.0,19933.0,20890.0,8252788.0,25.0,189866,70917,260783,46,281673.0,10,2020-10,1740.83,21731.92,23472.75,unhcr_annual_proxy,pressure_input
2020,COL,957.0,19933.0,20890.0,8252788.0,25.0,189866,70917,260783,46,281673.0,11,2020-11,1740.83,21731.92,23472.75,unhcr_annual_proxy,pressure_input
2020,COL,957.0,19933.0,20890.0,8252788.0,25.0,189866,70917,260783,46,281673.0,12,2020-12,1740.83,21731.92,23472.75,unhcr_annual_proxy,pressure_input
2021,COL,1504.0,28920.0,30424.0,6766002.0,24.0,115792,80705,196497,45,226921.0,1,2021-01,2535.33,16374.75,18910.08,unhcr_annual_proxy,pressure_input
2021,COL,1504.0,28920.0,30424.0,6766002.0,24.0,115792,80705,196497,45,226921.0,2,2021-02,2535.33,16374.75,18910.08,unhcr_annual_proxy,pressure_input
2021,COL,1504.0,28920.0,30424.0,6766002.0,24.0,115792,80705,196497,45,226921.0,3,2021-03,2535.33,16374.75,18910.08,unhcr_annual_proxy,pressure_input
2021,COL,1504.0,28920.0,30424.0,6766002.0,24.0,115792,80705,196497,45,226921.0,4,2021-04,2535.33,16374.75,18910.08,unhcr_annual_proxy,pressure_input
2021,COL,1504.0,28920.0,30424.0,6766002.0,24.0,115792,80705,196497,45,226921.0,5,2021-05,2535.33,16374.75,18910.08,unhcr_annual_proxy,pressure_input
2021,COL,1504.0,28920.0,30424.0,6766002.0,24.0,115792,80705,196497,45,226921.0,6,2021-06,2535.33,16374.75,18910.08,unhcr_annual_proxy,pressure_input
2021,COL,1504.0,28920.0,30424.0,6766002.0,24.0,115792,80705,196497,45,226921.0,7,2021-07,2535.33,16374.75,18910.08,unhcr_annual_proxy,pressure_input
2021,COL,1504.0,28920.0,30424.0,6766002.0,24.0,115792,80705,196497,45,226921.0,8,2021-08,2535.33,16374.75,18910.08,unhcr_annual_proxy,pressure_input
2021,COL,1504.0,28920.0,30424.0,6766002.0,24.0,115792,80705,196497,45,226921.0,9,2021-09,2535.33,16374.75,18910.08,unhcr_annual_proxy,pressure_input
2021,COL,1504.0,28920.0,30424.0,6766002.0,24.0,115792,80705,196497,45,226921.0,10,2021-10,2535.33,16374.75,18910.08,unhcr_annual_proxy,pressure_input
2021,COL,1504.0,28920.0,30424.0,6766002.0,24.0,115792,80705,196497,45,226921.0,11,2021-11,2535.33,16374.75,18910.08,unhcr_annual_proxy,pressure_input
2021,COL,1504.0,28920.0,30424.0,6766002.0,24.0,115792,80705,196497,45,226921.0,12,2021-12,2535.33,16374.75,18910.08,unhcr_annual_proxy,pressure_input
2022,COL,1607.0,22675.0,24282.0,6834492.0,30.0,109012,144210,253222,45,277504.0,1,2022-01,2023.5,21101.83,23125.33,unhcr_annual_proxy,pressure_input
2022,COL,1607.0,22675.0,24282.0,6834492.0,30.0,109012,144210,253222,45,277504.0,2,2022-02,2023.5,21101.83,23125.33,unhcr_annual_proxy,pressure_input
2022,COL,1607.0,22675.0,24282.0,6834492.0,30.0,109012,144210,253222,45,277504.0,3,2022-03,2023.5,21101.83,23125.33,unhcr_annual_proxy,pressure_input
2022,COL,1607.0,22675.0,24282.0,6834492.0,30.0,109012,144210,253222,45,277504.0,4,2022-04,2023.5,21101.83,23125.33,unhcr_annual_proxy,pressure_input
2022,COL,1607.0,22675.0,24282.0,6834492.0,30.0,109012,144210,253222,45,277504.0,5,2022-05,2023.5,21101.83,23125.33,unhcr_annual_proxy,pressure_input
2022,COL,1607.0,22675.0,24282.0,6834492.0,30.0,109012,144210,253222,45,277504.0,6,2022-06,2023.5,21101.83,23125.33,unhcr_annual_proxy,pressure_input
2022,COL,1607.0,22675.0,24282.0,6834492.0,30.0,109012,144210,253222,45,277504.0,7,2022-07,2023.5,21101.83,23125.33,unhcr_annual_proxy,pressure_input
2022,COL,1607.0,22675.0,24282.0,6834492.0,30.0,109012,144210,253222,45,277504.0,8,2022-08,2023.5,21101.83,23125.33,unhcr_annual_proxy,pressure_input
2022,COL,1607.0,22675.0,24282.0,6834492.0,30.0,109012,144210,253222,45,277504.0,9,2022-09,2023.5,21101.83,23125.33,unhcr_annual_proxy,pressure_input
2022,COL,1607.0,22675.0,24282.0,6834492.0,30.0,109012,144210,253222,45,277504.0,10,2022-10,2023.5,21101.83,23125.33,unhcr_annual_proxy,pressure_input
2022,COL,1607.0,22675.0,24282.0,6834492.0,30.0,109012,144210,253222,45,277504.0,11,2022-11,2023.5,21101.83,23125.33,unhcr_annual_proxy,pressure_input
2022,COL,1607.0,22675.0,24282.0,6834492.0,30.0,109012,144210,253222,45,277504.0,12,2022-12,2023.5,21101.83,23125.33,unhcr_annual_proxy,pressure_input
2023,COL,1382.0,23842.0,25224.0,6918373.0,30.0,115513,301824,417337,49,442561.0,1,2023-01,2102.0,34778.08,36880.08,unhcr_annual_proxy,pressure_input
2023,COL,1382.0,23842.0,25224.0,6918373.0,30.0,115513,301824,417337,49,442561.0,2,2023-02,2102.0,34778.08,36880.08,unhcr_annual_proxy,pressure_input
2023,COL,1382.0,23842.0,25224.0,6918373.0,30.0,115513,301824,417337,49,442561.0,3,2023-03,2102.0,34778.08,36880.08,unhcr_annual_proxy,pressure_input
2023,COL,1382.0,23842.0,25224.0,6918373.0,30.0,115513,301824,417337,49,442561.0,4,2023-04,2102.0,34778.08,36880.08,unhcr_annual_proxy,pressure_input
2023,COL,1382.0,23842.0,25224.0,6918373.0,30.0,115513,301824,417337,49,442561.0,5,2023-05,2102.0,34778.08,36880.08,unhcr_annual_proxy,pressure_input
2023,COL,1382.0,23842.0,25224.0,6918373.0,30.0,115513,301824,417337,49,442561.0,6,2023-06,2102.0,34778.08,36880.08,unhcr_annual_proxy,pressure_input
2023,COL,1382.0,23842.0,25224.0,6918373.0,30.0,115513,301824,417337,49,442561.0,7,2023-07,2102.0,34778.08,36880.08,unhcr_annual_proxy,pressure_input
2023,COL,1382.0,23842.0,25224.0,6918373.0,30.0,115513,301824,417337,49,442561.0,8,2023-08,2102.0,34778.08,36880.08,unhcr_annual_proxy,pressure_input
2023,COL,1382.0,23842.0,25224.0,6918373.0,30.0,115513,301824,417337,49,442561.0,9,2023-09,2102.0,34778.08,36880.08,unhcr_annual_proxy,pressure_input
2023,COL,1382.0,23842.0,25224.0,6918373.0,30.0,115513,301824,417337,49,442561.0,10,2023-10,2102.0,34778.08,36880.08,unhcr_annual_proxy,pressure_input
2023,COL,1382.0,23842.0,25224.0,6918373.0,30.0,115513,301824,417337,49,442561.0,11,2023-11,2102.0,34778.08,36880.08,unhcr_annual_proxy,pressure_input
2023,COL,1382.0,23842.0,25224.0,6918373.0,30.0,115513,301824,417337,49,442561.0,12,2023-12,2102.0,34778.08,36880.08,unhcr_annual_proxy,pressure_input
2024,COL,1306.0,29305.0,30611.0,7031498.0,30.0,77775,397872,475647,53,506258.0,1,2024-01,2550.92,39637.25,42188.17,unhcr_annual_proxy,pressure_input
2024,COL,1306.0,29305.0,30611.0,7031498.0,30.0,77775,397872,475647,53,506258.0,2,2024-02,2550.92,39637.25,42188.17,unhcr_annual_proxy,pressure_input
2024,COL,1306.0,29305.0,30611.0,7031498.0,30.0,77775,397872,475647,53,506258.0,3,2024-03,2550.92,39637.25,42188.17,unhcr_annual_proxy,pressure_input
2024,COL,1306.0,29305.0,30611.0,7031498.0,30.0,77775,397872,475647,53,506258.0,4,2024-04,2550.92,39637.25,42188.17,unhcr_annual_proxy,pressure_input
2024,COL,1306.0,29305.0,30611.0,7031498.0,30.0,77775,397872,475647,53,506258.0,5,2024-05,2550.92,39637.25,42188.17,unhcr_annual_proxy,pressure_input
2024,COL,1306.0,29305.0,30611.0,7031498.0,30.0,77775,397872,475647,53,506258.0,6,2024-06,2550.92,39637.25,42188.17,unhcr_annual_proxy,pressure_input
2024,COL,1306.0,29305.0,30611.0,7031498.0,30.0,77775,397872,475647,53,506258.0,7,2024-07,2550.92,39637.25,42188.17,unhcr_annual_proxy,pressure_input
2024,COL,1306.0,29305.0,30611.0,7031498.0,30.0,77775,397872,475647,53,506258.0,8,2024-08,2550.92,39637.25,42188.17,unhcr_annual_proxy,pressure_input
2024,COL,1306.0,29305.0,30611.0,7031498.0,30.0,77775,397872,475647,53,506258.0,9,2024-09,2550.92,39637.25,42188.17,unhcr_annual_proxy,pressure_input
2024,COL,1306.0,29305.0,30611.0,7031498.0,30.0,77775,397872,475647,53,506258.0,10,2024-10,2550.92,39637.25,42188.17,unhcr_annual_proxy,pressure_input
2024,COL,1306.0,29305.0,30611.0,7031498.0,30.0,77775,397872,475647,53,506258.0,11,2024-11,2550.92,39637.25,42188.17,unhcr_annual_proxy,pressure_input
2024,COL,1306.0,29305.0,30611.0,7031498.0,30.0,77775,397872,475647,53,506258.0,12,2024-12,2550.92,39637.25,42188.17,unhcr_annual_proxy,pressure_input
2019,CRI,6204.0,87154.0,93358.0,0.0,52.0,206,739,945,13,94303.0,1,2019-01,7779.83,78.75,7858.58,unhcr_annual_proxy,tier1
2019,CRI,6204.0,87154.0,93358.0,0.0,52.0,206,739,945,13,94303.0,2,2019-02,7779.83,78.75,7858.58,unhcr_annual_proxy,tier1
2019,CRI,6204.0,87154.0,93358.0,0.0,52.0,206,739,945,13,94303.0,3,2019-03,7779.83,78.75,7858.58,unhcr_annual_proxy,tier1
2019,CRI,6204.0,87154.0,93358.0,0.0,52.0,206,739,945,13,94303.0,4,2019-04,7779.83,78.75,7858.58,unhcr_annual_proxy,tier1
2019,CRI,6204.0,87154.0,93358.0,0.0,52.0,206,739,945,13,94303.0,5,2019-05,7779.83,78.75,7858.58,unhcr_annual_proxy,tier1
2019,CRI,6204.0,87154.0,93358.0,0.0,52.0,206,739,945,13,94303.0,6,2019-06,7779.83,78.75,7858.58,unhcr_annual_proxy,tier1
2019,CRI,6204.0,87154.0,93358.0,0.0,52.0,206,739,945,13,94303.0,7,2019-07,7779.83,78.75,7858.58,unhcr_annual_proxy,tier1
2019,CRI,6204.0,87154.0,93358.0,0.0,52.0,206,739,945,13,94303.0,8,2019-08,7779.83,78.75,7858.58,unhcr_annual_proxy,tier1
2019,CRI,6204.0,87154.0,93358.0,0.0,52.0,206,739,945,13,94303.0,9,2019-09,7779.83,78.75,7858.58,unhcr_annual_proxy,tier1
2019,CRI,6204.0,87154.0,93358.0,0.0,52.0,206,739,945,13,94303.0,10,2019-10,7779.83,78.75,7858.58,unhcr_annual_proxy,tier1
2019,CRI,6204.0,87154.0,93358.0,0.0,52.0,206,739,945,13,94303.0,11,2019-11,7779.83,78.75,7858.58,unhcr_annual_proxy,tier1
2019,CRI,6204.0,87154.0,93358.0,0.0,52.0,206,739,945,13,94303.0,12,2019-12,7779.83,78.75,7858.58,unhcr_annual_proxy,tier1
2020,CRI,9593.0,89744.0,99337.0,0.0,53.0,208,800,1008,13,100345.0,1,2020-01,8278.08,84.0,8362.08,unhcr_annual_proxy,tier1
2020,CRI,9593.0,89744.0,99337.0,0.0,53.0,208,800,1008,13,100345.0,2,2020-02,8278.08,84.0,8362.08,unhcr_annual_proxy,tier1
2020,CRI,9593.0,89744.0,99337.0,0.0,53.0,208,800,1008,13,100345.0,3,2020-03,8278.08,84.0,8362.08,unhcr_annual_proxy,tier1
2020,CRI,9593.0,89744.0,99337.0,0.0,53.0,208,800,1008,13,100345.0,4,2020-04,8278.08,84.0,8362.08,unhcr_annual_proxy,tier1
2020,CRI,9593.0,89744.0,99337.0,0.0,53.0,208,800,1008,13,100345.0,5,2020-05,8278.08,84.0,8362.08,unhcr_annual_proxy,tier1
2020,CRI,9593.0,89744.0,99337.0,0.0,53.0,208,800,1008,13,100345.0,6,2020-06,8278.08,84.0,8362.08,unhcr_annual_proxy,tier1
2020,CRI,9593.0,89744.0,99337.0,0.0,53.0,208,800,1008,13,100345.0,7,2020-07,8278.08,84.0,8362.08,unhcr_annual_proxy,tier1
2020,CRI,9593.0,89744.0,99337.0,0.0,53.0,208,800,1008,13,100345.0,8,2020-08,8278.08,84.0,8362.08,unhcr_annual_proxy,tier1
2020,CRI,9593.0,89744.0,99337.0,0.0,53.0,208,800,1008,13,100345.0,9,2020-09,8278.08,84.0,8362.08,unhcr_annual_proxy,tier1
2020,CRI,9593.0,89744.0,99337.0,0.0,53.0,208,800,1008,13,100345.0,10,2020-10,8278.08,84.0,8362.08,unhcr_annual_proxy,tier1
2020,CRI,9593.0,89744.0,99337.0,0.0,53.0,208,800,1008,13,100345.0,11,2020-11,8278.08,84.0,8362.08,unhcr_annual_proxy,tier1
2020,CRI,9593.0,89744.0,99337.0,0.0,53.0,208,800,1008,13,100345.0,12,2020-12,8278.08,84.0,8362.08,unhcr_annual_proxy,tier1
2021,CRI,10224.0,152507.0,162731.0,0.0,63.0,235,989,1224,10,163955.0,1,2021-01,13560.92,102.0,13662.92,unhcr_annual_proxy,tier1
2021,CRI,10224.0,152507.0,162731.0,0.0,63.0,235,989,1224,10,163955.0,2,2021-02,13560.92,102.0,13662.92,unhcr_annual_proxy,tier1
2021,CRI,10224.0,152507.0,162731.0,0.0,63.0,235,989,1224,10,163955.0,3,2021-03,13560.92,102.0,13662.92,unhcr_annual_proxy,tier1
2021,CRI,10224.0,152507.0,162731.0,0.0,63.0,235,989,1224,10,163955.0,4,2021-04,13560.92,102.0,13662.92,unhcr_annual_proxy,tier1
2021,CRI,10224.0,152507.0,162731.0,0.0,63.0,235,989,1224,10,163955.0,5,2021-05,13560.92,102.0,13662.92,unhcr_annual_proxy,tier1
2021,CRI,10224.0,152507.0,162731.0,0.0,63.0,235,989,1224,10,163955.0,6,2021-06,13560.92,102.0,13662.92,unhcr_annual_proxy,tier1
2021,CRI,10224.0,152507.0,162731.0,0.0,63.0,235,989,1224,10,163955.0,7,2021-07,13560.92,102.0,13662.92,unhcr_annual_proxy,tier1
2021,CRI,10224.0,152507.0,162731.0,0.0,63.0,235,989,1224,10,163955.0,8,2021-08,13560.92,102.0,13662.92,unhcr_annual_proxy,tier1
2021,CRI,10224.0,152507.0,162731.0,0.0,63.0,235,989,1224,10,163955.0,9,2021-09,13560.92,102.0,13662.92,unhcr_annual_proxy,tier1
2021,CRI,10224.0,152507.0,162731.0,0.0,63.0,235,989,1224,10,163955.0,10,2021-10,13560.92,102.0,13662.92,unhcr_annual_proxy,tier1
2021,CRI,10224.0,152507.0,162731.0,0.0,63.0,235,989,1224,10,163955.0,11,2021-11,13560.92,102.0,13662.92,unhcr_annual_proxy,tier1
2021,CRI,10224.0,152507.0,162731.0,0.0,63.0,235,989,1224,10,163955.0,12,2021-12,13560.92,102.0,13662.92,unhcr_annual_proxy,tier1
2022,CRI,14088.0,239640.0,253728.0,0.0,74.0,275,1279,1554,13,255282.0,1,2022-01,21144.0,129.5,21273.5,unhcr_annual_proxy,tier1
2022,CRI,14088.0,239640.0,253728.0,0.0,74.0,275,1279,1554,13,255282.0,2,2022-02,21144.0,129.5,21273.5,unhcr_annual_proxy,tier1
2022,CRI,14088.0,239640.0,253728.0,0.0,74.0,275,1279,1554,13,255282.0,3,2022-03,21144.0,129.5,21273.5,unhcr_annual_proxy,tier1
2022,CRI,14088.0,239640.0,253728.0,0.0,74.0,275,1279,1554,13,255282.0,4,2022-04,21144.0,129.5,21273.5,unhcr_annual_proxy,tier1
2022,CRI,14088.0,239640.0,253728.0,0.0,74.0,275,1279,1554,13,255282.0,5,2022-05,21144.0,129.5,21273.5,unhcr_annual_proxy,tier1
2022,CRI,14088.0,239640.0,253728.0,0.0,74.0,275,1279,1554,13,255282.0,6,2022-06,21144.0,129.5,21273.5,unhcr_annual_proxy,tier1
2022,CRI,14088.0,239640.0,253728.0,0.0,74.0,275,1279,1554,13,255282.0,7,2022-07,21144.0,129.5,21273.5,unhcr_annual_proxy,tier1
2022,CRI,14088.0,239640.0,253728.0,0.0,74.0,275,1279,1554,13,255282.0,8,2022-08,21144.0,129.5,21273.5,unhcr_annual_proxy,tier1
2022,CRI,14088.0,239640.0,253728.0,0.0,74.0,275,1279,1554,13,255282.0,9,2022-09,21144.0,129.5,21273.5,unhcr_annual_proxy,tier1
2022,CRI,14088.0,239640.0,253728.0,0.0,74.0,275,1279,1554,13,255282.0,10,2022-10,21144.0,129.5,21273.5,unhcr_annual_proxy,tier1
2022,CRI,14088.0,239640.0,253728.0,0.0,74.0,275,1279,1554,13,255282.0,11,2022-11,21144.0,129.5,21273.5,unhcr_annual_proxy,tier1
2022,CRI,14088.0,239640.0,253728.0,0.0,74.0,275,1279,1554,13,255282.0,12,2022-12,21144.0,129.5,21273.5,unhcr_annual_proxy,tier1
2023,CRI,23422.0,193718.0,217140.0,0.0,77.0,207,1684,1891,16,219031.0,1,2023-01,18095.0,157.58,18252.58,unhcr_annual_proxy,tier1
2023,CRI,23422.0,193718.0,217140.0,0.0,77.0,207,1684,1891,16,219031.0,2,2023-02,18095.0,157.58,18252.58,unhcr_annual_proxy,tier1
2023,CRI,23422.0,193718.0,217140.0,0.0,77.0,207,1684,1891,16,219031.0,3,2023-03,18095.0,157.58,18252.58,unhcr_annual_proxy,tier1
2023,CRI,23422.0,193718.0,217140.0,0.0,77.0,207,1684,1891,16,219031.0,4,2023-04,18095.0,157.58,18252.58,unhcr_annual_proxy,tier1
2023,CRI,23422.0,193718.0,217140.0,0.0,77.0,207,1684,1891,16,219031.0,5,2023-05,18095.0,157.58,18252.58,unhcr_annual_proxy,tier1
2023,CRI,23422.0,193718.0,217140.0,0.0,77.0,207,1684,1891,16,219031.0,6,2023-06,18095.0,157.58,18252.58,unhcr_annual_proxy,tier1
2023,CRI,23422.0,193718.0,217140.0,0.0,77.0,207,1684,1891,16,219031.0,7,2023-07,18095.0,157.58,18252.58,unhcr_annual_proxy,tier1
2023,CRI,23422.0,193718.0,217140.0,0.0,77.0,207,1684,1891,16,219031.0,8,2023-08,18095.0,157.58,18252.58,unhcr_annual_proxy,tier1
2023,CRI,23422.0,193718.0,217140.0,0.0,77.0,207,1684,1891,16,219031.0,9,2023-09,18095.0,157.58,18252.58,unhcr_annual_proxy,tier1
2023,CRI,23422.0,193718.0,217140.0,0.0,77.0,207,1684,1891,16,219031.0,10,2023-10,18095.0,157.58,18252.58,unhcr_annual_proxy,tier1
2023,CRI,23422.0,193718.0,217140.0,0.0,77.0,207,1684,1891,16,219031.0,11,2023-11,18095.0,157.58,18252.58,unhcr_annual_proxy,tier1
2023,CRI,23422.0,193718.0,217140.0,0.0,77.0,207,1684,1891,16,219031.0,12,2023-12,18095.0,157.58,18252.58,unhcr_annual_proxy,tier1
