iso3,flow_id,source_org,source_country,dest_org,dest_country,description,sector,amount_usd,funding_status,boundary,dest_usage_year,flow_date
BRB,254960,"United States of America, Government of",United States,United Nations Children's Fund,Barbados,Eastern and Southern Caribbean COVID-19 Vaccine TA	Health,Health,394200,paid,incoming,2022,2021-06-16
BRB,254961,"United States of America, Government of",United States,United Nations Children's Fund,Barbados,Barbados: Support COVID-19 Vaccine Rollout in the Eastern and South Carib (ARPA),Health,500000,paid,incoming,2022,2021-10-01
BRB,260011,"Japan, Government of",Japan,United Nations Development Programme,Saint Vincent and the Grenadines,The Project for Strengthening Sargassum Management Capacities in the Caribbean,Food Security,12250712,paid,incoming,2022,2022-03-02
BRB,260766,UN Multi-Partner Trust Fund,,Food and Agriculture Organization of the United Nations,Barbados,"Food Security and Livelihoods Resilience Through Analytical, Capacity Building and policy support in response to the Global crisis on food, energy and finance",Food Security,150000,paid,incoming,2022,2022-07-12
BRB,266343,"United States of America, Government of",United States,United Nations Children's Fund,Barbados,"St.Vincent&Grenada:Humanitarian response in Water, Sanitation and Hygiene (WASH
USAID/BHA",Water Sanitation Hygiene,650000,commitment,incoming,2022,2022-05-27
BRB,253459,European Commission's Humanitarian Aid and Civil Protection Department,,United Nations Children's Fund,Barbados,LACRO and Cos: Child Protection Barbados,Education,82111,paid,incoming,2023,2022-05-09
BRB,254962,"United States of America, Government of",United States,United Nations Children's Fund,Barbados,Barbados (CaribbeanGroup): ESC: Support to COVID-19 Vaccine Roll Out	Health,Health,220000,paid,incoming,2023,2021-10-01
BRB,266342,"United States of America, Government of",United States,United Nations Children's Fund,Barbados,"Barbados Eastern and Southern Caribbean COVID-19 Vaccine Roll Out	Health
USAID",Health,138889,commitment,incoming,2023,2023-08-07
BRB,266344,"United States of America, Government of",United States,United Nations Children's Fund,Barbados,"Trinidad & Tobago: Support to Venezuela RMRP
Cross-Sectoral (two or more outcome areas)",,150444,commitment,incoming,2023,2022-12-29
BRB,293200,"United States of America, Government of",United States,United Nations Children's Fund,Barbados,"Child Protection, GBViE and PSEA",Protection - Child Protection,112293,paid,incoming,2023,2023-04-18
BRB,303880,"United States of America, Government of",United States,United Nations Children's Fund,Barbados,social and behaviour change (SBC),Early Recovery,87707,paid,incoming,2023,2023-04-18
BRB,310201,"United States of America, Government of",United States,,Peru,LAC Regional/ER4	Regional	Other Obligations,Other,2999000,commitment,incoming,2024,2024-05-15
BRB,314690,United States Department of State,United States,United Nations Children's Fund,Barbados,HAC-VENEZUELA OUTFLOW	USA (State) BPRM	Barbados		Barbados:Humanitarian Action for Children in South America and other crisis-affe	Cross-Sectoral (two or more outcome areas),Multi-sector,405800,commitment,incoming,2024,2024-06-07
BRB,314988,"Norway, Government of",Norway,Norwegian Refugee Council,Costa Rica,Latin America/Carribean - humanitarian activities. NORCAP (Norwegian Capacity Standby Roster). Secondment of personell on short notice to the United Nation and other organisations strengthening their capacity to efficiently protect lives and livelihood of,Coordination and support services,486268,paid,incoming,2024,2024-06-25
BRB,315718,"United States of America, Government of",United States,,Barbados,G3PC Program Support/HA-STR	Barbados	Program Support,Other,4037,commitment,incoming,2024,2024-07-12
BRB,327467,United States Department of State,United States,International Organization for Migration,Barbados,International Organization for Migration	Barbados	Migration	Western Hemisphere Regional Migration Program (WHP),Multi-sector,30816,paid,incoming,2024,2024-09-03
BRB,328438,United States Department of State,United States,United Nations Children's Fund,Barbados,"Trinidad and Tobago	IO Multisectoral	Humanitarian Action for Children (HAC) in Latin America and the Caribbean Region
Trinidad:Humanitarian Action for Children in South America and other crisis-affe	Cross-Sectoral (two or more outcome areas)",Multi-sector,150000,paid,incoming,2024,2024-11-20
BRB,328773,United Nations High Commissioner for Refugees,,United Nations Children's Fund,Barbados,HAC-VENEZUELA OUTFLOW	UNHCR HQ	Barbados	Trinidad&Tobago: Support the continued access to online education (DAWERE)	Education,Education,149394,paid,incoming,2024,2024-10-01
BRB,339595,"Japan, Government of",Japan,United Nations Industrial Development Organization,Antigua and Barbuda,the Project for the Industrial Development and Technology Transfer in the Members of the Caribbean Community,Other,4627282,paid,incoming,2024,2025-03-21
COL,158077,"Switzerland, Government of",Switzerland,ACT Alliance / Diakonie Emergency Aid,Colombia,"Protection of children and youth affected by armed conflict and/or natural disasters in the municipalities of Tierralta (Cordoba) and Puerto Libertador (Cordoba), Multiyear, 2017 to 2020, 2019 portion  (part of 7F-08497.03)",Protection,126117,commitment,incoming,2019,2016-03-31
COL,159395,"Switzerland, Government of",Switzerland,Action Contre la Faim - Action Against Hunger International,Colombia,"Schools and communities for peace, Multiyear 2017-2019, 2019 portion (part of 7F-06138.05  )",Water Sanitation Hygiene,652610,commitment,incoming,2019,2017-04-30
COL,159407,"Switzerland, Government of",Switzerland,Swiss Development Cooperation/Swiss Humanitarian Aid,Colombia,"Small-Scale Actions Credit Line (Protection, access & security), Multiyear 2017-2019, 2019 portion (part of 7F-01683.12 )",Protection,80321,commitment,incoming,2019,2017-04-30
COL,166409,"Germany, Government of",Germany,Johanniter Germany,Colombia,"Primary health care, food and psychosocial support for internally displaced persons and Venezuelan refugees in Antioquia and Cór-doba, Colombia2017:  0,00 €    2018: 334.000,00 €    2019: 360.000,00    2020: 288.800,00 €Top up financial year 2018: -31.876,56 €    2019: 15.115,10 €    2020: 40.136,46",,-1,commitment,incoming,2020,2017-11-15
COL,166474,"Germany, Government of",Germany,Johanniter Germany,Colombia,"Primary health care, food and psychosocial support for internally displaced persons and Venezuelan refugees in Antioquia and Cór-doba, Colombia 2017: 0,00 € 2018: 334.000,00 € 2019: 360.000,00 2020: 288.800,00 € Top up financial year 2018: -31.876,56 € 2019: 15.115,10 € 2020: 40.136,46 € (2019 porti",Health,435674,commitment,incoming,2019,2017-11-15
COL,167771,"Germany, Government of",Germany,Caritas Germany (DCV),Colombia,"Protection and food for conflict and violence affected communities in Chocó, Colombia",,0,commitment,incoming,2019,2017-11-27
COL,167960,"Germany, Government of",Germany,ACT Alliance / Diakonie Emergency Aid,Colombia,"Protection of children and youth in their schools and communities from new dynamics of the armed conflict in Meta and Guaviare, Colombia2017: 0,00  €    2018: 300.000,00 €    2019: 200.000,00 €     2020: 0,00 € (AA-S05 321.50 COL 03/17)",,0,commitment,incoming,2018,2017-12-11
COL,167972,"Germany, Government of",Germany,ACT Alliance / Diakonie Emergency Aid,Colombia,"Protection of children and youth in their schools and communities from new dynamics of the armed conflict in Meta and Guaviare, Colombia2017: 0,00  €    2018: 300.000,00 €    2019: 200.000,00 €     2020: 0,00 € (AA-S05 321.50 COL 03/17)",Education,236967,commitment,incoming,2019,2017-12-11
COL,168639,"Switzerland, Government of",Switzerland,Alianza por la Solidaridad,Colombia,"Alianza por la Solidaridad: Territory as a space for peace: Protection, access & security , Multiyear 2017-2019, total amount CHF610,000 (7F-04979.07)",,0,commitment,incoming,2017,2017-10-31
COL,168642,"Switzerland, Government of",Switzerland,Alianza por la Solidaridad,Colombia,"Alianza por la Solidaridad: Territory as a space for peace: Protection, access & security , Multiyear 2017-2019, total amount CHF610,000 (7F-04979.07)",Protection,113169,commitment,incoming,2019,2017-10-31
COL,175269,"Korea, Republic of, Government of","Korea, Republic of",United Nations High Commissioner for Refugees,Colombia,Colombia HRP 2019 from the Pledging Conference 2017,,529942,paid,incoming,2019,2017-11-12
COL,175906,"Switzerland, Government of",Switzerland,Swiss Development Cooperation/Swiss Humanitarian Aid,Colombia,"SABA int. Water + sanitation management, 2018-2020 multiyear, total award CHF 517,500 (Z7FH14800018)",,-1,commitment,incoming,2019,2018-02-28
COL,175908,"Switzerland, Government of",Switzerland,Swiss Development Cooperation/Swiss Humanitarian Aid,Colombia,"SABA int. Water + sanitation management, 2018-2020 multiyear, 2019 portion, total award CHF 230,500 (Z7FH14800018)",Water Sanitation Hygiene,247053,commitment,incoming,2019,2018-02-28
COL,175910,"Switzerland, Government of",Switzerland,Swiss Development Cooperation/Swiss Humanitarian Aid,Colombia,"SABA int. Water + sanitation management, 2018-2020 multiyear, total award CHF 980,000(7F-09231.02)",,-1,commitment,incoming,2020,2018-02-28
COL,175912,"Switzerland, Government of",Switzerland,Swiss Development Cooperation/Swiss Humanitarian Aid,Colombia,"SABA int. Water + sanitation management, 2018-2020 multiyear, 2019 portion,  total award CHF500,000(7F-09231.02)",Water Sanitation Hygiene,535906,commitment,incoming,2019,2018-02-28
COL,175931,"Canada, Government of",Canada,Action Contre la Faim - Action Against Hunger International,Colombia,"Crisis in Borders: Integrated WASH, Nutrition and Humanitarian Assistance to Population Affected by the Crisis in the Border Departments of Nariño and Guajira, Colombia / Crisis en las fronteras: WASH integrado, nutrición y asistencia humanitaria para la población afectada por la crisis en los depar",Multi-sector,628437,paid,incoming,2019,2018-03-18
COL,176738,"Denmark, Government of",Denmark,Oxfam,Colombia,"Fortalecer los mecanismos de protección para mitigar y/o neutralizar riesgos de la población migrante, retornada y de acogida, especialmente las mujeres, los niños y las niñas.",Multi-sector,70000,paid,incoming,2019,2019-02-20
COL,178531,"Sweden, Government of",Sweden,Plan International,Colombia,"Contribute to an efficient and timely response to the humanitarian crisis in the border crossing in Cúcuta, Norte de Santander (Colombia), especially for women and children at risk. / Atención a migrantes Venezolanos que ingresan por Villa del Rosario de Cúcuta. Entrega de información, dotación de c",Multi-sector,282422,paid,incoming,2019,2019-02-20
COL,178919,"Switzerland, Government of",Switzerland,United Nations High Commissioner for Refugees,Colombia,"Secondment UNHCR CBI Officer (Protection, Forced displacement (refugees, IDP, human
trafficking), Multi-year 2018-2020, total award CHF 320,595 (Z7H314300082)",,0,commitment,incoming,2018,2018-07-31
COL,178921,"Switzerland, Government of",Switzerland,United Nations High Commissioner for Refugees,Colombia,"Secondment UNHCR CBI Officer (Protection, Forced displacement (refugees, IDP, humantrafficking), Multi-year 2018-2020, 2019 portion, total award CHF224,091 (Z7H314300082)",Protection,226126,commitment,incoming,2019,2018-07-31
COL,179105,"Switzerland, Government of",Switzerland,Handicap International - Humanity & Inclusion,Colombia,"Comprehesive approach to mine action in the departments of Cauca and Narin, Multi-year 2018-2019, total award CHF600,000 (7F-09516.02)",,0,commitment,incoming,2018,2018-07-31
COL,179107,"Switzerland, Government of",Switzerland,Handicap International - Humanity & Inclusion,Colombia,"Comprehesive approach to mine action in the departments of Cauca and Narin, Multi-year 2018-2019, 2019 portion, total award CHF 70, 000 (7F-09516.02)",Protection - Mine Action,70636,commitment,incoming,2019,2018-07-31
COL,179117,"Switzerland, Government of",Switzerland,Swiss Development Cooperation/Swiss Humanitarian Aid,Colombia,"Colombia: RNEC; provide legal identity for vulnerable people located in areas of FARC
demobilization , Multiyear 2018-2020, total amount CHF 185,000 (7F-09847.01)",,0,commitment,incoming,2018,2018-07-31
COL,179119,"Switzerland, Government of",Switzerland,Swiss Development Cooperation/Swiss Humanitarian Aid,Colombia,"Colombia: RNEC; provide legal identity for vulnerable people located in areas of FARC
demobilization , Multiyear 2018-2020,2019 portion,  total amount CHF 60,000 (7F-09847.01)",Protection,60545,commitment,incoming,2019,2018-07-31
COL,179692,"Germany, Government of",Germany,Malteser International Order of Malta World Relief,Colombia,"Primary health care and basic needs coverage for vulnerable refugees, migrants and returnees from Venezuela through cash assistance and the distribution of property; 2018: 275,869 €; 2019: 512,932 €; 2020: 790,000 €; 2021: 500,000 €",,-1,commitment,incoming,2018,2018-08-24
